Condition_Pair,Band,Subject,Channel,Feature_Type,Feature,Source_Column,BCM,ACM,Change,Change_Percent,Direction
BCM_vs_ACM,Beta,28,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,2338599.8364385427,2204976.264626394,-133623.57181214867,-5.71382798074784,Decrease
BCM_vs_ACM,Beta,28,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3090369224131777,1.316942733275606,0.007905810862428364,0.6039410139672909,Increase
BCM_vs_ACM,Beta,28,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.673649886214978,0.6686284949632573,-0.0050213912517207415,-0.7454007422066563,Decrease
BCM_vs_ACM,Beta,28,TP10,BP,Beta Band Power,RAW_TP10_BP_Beta,556581.7845124274,594036.8514361375,37455.06692371005,6.729481266894346,Increase
BCM_vs_ACM,Beta,28,TP10,RP,Beta Relative Power,RAW_TP10_RP_Beta,0.2818520723623702,0.3080884678780131,0.026236395515642885,9.30856931288105,Increase
BCM_vs_ACM,Beta,28,TP10,EN,Entropy,RAW_TP10_EN,4.644946928628476,4.807372630115559,0.16242570148708246,3.496825776113706,Increase
BCM_vs_ACM,Beta,28,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1986732.681466128,1936808.6950926965,-49923.986373431515,-2.5128688343008303,Decrease
BCM_vs_ACM,Beta,28,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.2143377456040156,1.220828226254466,0.006490480650450436,0.5344872687970388,Increase
BCM_vs_ACM,Beta,28,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.7801612545591732,0.7703453104503211,-0.009815944108852115,-1.2581942581086742,Decrease
BCM_vs_ACM,Beta,28,TP9,BP,Beta Band Power,RAW_TP9_BP_Beta,546037.3826661912,627231.7970524766,81194.41438628535,14.86975378678824,Increase
BCM_vs_ACM,Beta,28,TP9,RP,Beta Relative Power,RAW_TP9_RP_Beta,0.2631433864324544,0.2682481103295644,0.005104723897110031,1.939902030720559,Increase
BCM_vs_ACM,Beta,28,TP9,EN,Entropy,RAW_TP9_EN,4.733023085411572,4.769586631751175,0.036563546339603015,0.772519923942512,Increase
BCM_vs_ACM,Beta,28,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,2095838.507752329,2425783.139173948,329944.6314216191,15.742846130614637,Increase
BCM_vs_ACM,Beta,28,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.212686942979571,1.2023410617987869,-0.010345881180784167,-0.8531370145178889,Decrease
BCM_vs_ACM,Beta,28,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.7806719534376295,0.7787755946251719,-0.0018963588124576436,-0.24291365971419518,Decrease
BCM_vs_ACM,Alpha,1,AF7,BP,Alpha Band Power,RAW_AF7_BP_Alpha,244145.8522343006,278313.68302707653,34167.83079277593,13.994843852594279,Increase
BCM_vs_ACM,Alpha,1,AF7,RP,Alpha Relative Power,RAW_AF7_RP_Alpha,0.1276135874239851,0.1288061558801749,0.0011925684561898131,0.9345152661742888,Increase
BCM_vs_ACM,Alpha,1,AF7,EN,Entropy,RAW_AF7_EN,5.415521477463908,5.403649980913499,-0.011871496550409866,-0.21921243595490816,Decrease
BCM_vs_ACM,Alpha,1,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1888857.025894148,2287055.8419164885,398198.81602234044,21.081469405226205,Increase
BCM_vs_ACM,Alpha,1,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3282326656750945,1.3219383948186103,-0.006294270856484152,-0.4738831545966379,Decrease
BCM_vs_ACM,Alpha,1,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6616705584490894,0.6666853068092901,0.00501474836020066,0.7578920198527328,Increase
BCM_vs_ACM,Alpha,1,AF8,BP,Alpha Band Power,RAW_AF8_BP_Alpha,219250.59158065688,253042.9397625499,33792.34818189303,15.412659978826856,Increase
BCM_vs_ACM,Alpha,1,AF8,RP,Alpha Relative Power,RAW_AF8_RP_Alpha,0.1260012011878826,0.1299978207046654,0.00399661951678279,3.171890013035162,Increase
BCM_vs_ACM,Alpha,1,AF8,EN,Entropy,RAW_AF8_EN,5.418397892834423,5.386356947858209,-0.032040944976214014,-0.5913361404961909,Decrease
BCM_vs_ACM,Alpha,1,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1760650.294298326,1961704.5336648764,201054.23936655046,11.419317056751286,Increase
BCM_vs_ACM,Alpha,1,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3306058343729537,1.3469218652650383,0.016316030892084665,1.2262106831790327,Increase
BCM_vs_ACM,Alpha,1,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6611346251779511,0.6481726748759531,-0.012961950301997982,-1.9605614058572627,Decrease
BCM_vs_ACM,Alpha,1,TP10,BP,Alpha Band Power,RAW_TP10_BP_Alpha,205621.7468248689,277495.5217671926,71873.77494232368,34.95436453204517,Increase
BCM_vs_ACM,Alpha,1,TP10,RP,Alpha Relative Power,RAW_TP10_RP_Alpha,0.1253403585641473,0.129865627084216,0.004525268520068709,3.610384214556675,Increase
BCM_vs_ACM,Alpha,1,TP10,EN,Entropy,RAW_TP10_EN,5.402517869750897,5.408569930317584,0.006052060566687167,0.11202296248890004,Increase
BCM_vs_ACM,Alpha,1,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1721781.1490409155,2105283.514364718,383502.36532380246,22.27358369775537,Increase
BCM_vs_ACM,Alpha,1,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.316488932243307,1.3386085273068622,0.022119595063555098,1.6801960519229844,Increase
BCM_vs_ACM,Alpha,1,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6660315338308899,0.6563683960206742,-0.00966313781021566,-1.450852898005457,Decrease
BCM_vs_ACM,Alpha,1,TP9,BP,Alpha Band Power,RAW_TP9_BP_Alpha,226599.612561108,273502.60811164544,46902.99555053745,20.698621246710623,Increase
BCM_vs_ACM,Alpha,1,TP9,RP,Alpha Relative Power,RAW_TP9_RP_Alpha,0.1304562501382357,0.1288880928517782,-0.0015681572864574833,-1.202056079946965,Decrease
BCM_vs_ACM,Alpha,1,TP9,EN,Entropy,RAW_TP9_EN,5.4071337018069405,5.40744848152453,0.0003147797175895306,0.005821563418791335,Increase
BCM_vs_ACM,Alpha,1,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1743112.4315943588,2165324.975701208,422212.54410684947,24.221761973246196,Increase
BCM_vs_ACM,Alpha,1,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3388377742241586,1.327530712101502,-0.01130706212265653,-0.8445431059942153,Decrease
BCM_vs_ACM,Alpha,1,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6579397581297732,0.6634635502315851,0.005523792101811864,0.8395589464776411,Increase
BCM_vs_ACM,Alpha,2,AF7,BP,Alpha Band Power,RAW_AF7_BP_Alpha,234200.81338315416,253725.36198845867,19524.548605304502,8.33666985321789,Increase
BCM_vs_ACM,Alpha,2,AF7,RP,Alpha Relative Power,RAW_AF7_RP_Alpha,0.1238211583942661,0.1287196872766802,0.004898528882414099,3.9561323330673503,Increase
BCM_vs_ACM,Alpha,2,AF7,EN,Entropy,RAW_AF7_EN,5.4119834186794815,5.408856558728593,-0.003126859950888239,-0.05777659887308356,Decrease
BCM_vs_ACM,Alpha,2,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1867226.3669121696,1988354.2196891163,121127.85277694673,6.487047040646482,Increase
BCM_vs_ACM,Alpha,2,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.319795318758389,1.322202452431206,0.0024071336728168635,0.18238689277072137,Increase
BCM_vs_ACM,Alpha,2,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6692970455042596,0.6677769905434416,-0.0015200549608179736,-0.22711215760301745,Decrease
BCM_vs_ACM,Alpha,2,AF8,BP,Alpha Band Power,RAW_AF8_BP_Alpha,256890.1914053539,254613.84459046417,-2276.3468148897227,-0.8861166720444433,Decrease
BCM_vs_ACM,Alpha,2,AF8,RP,Alpha Relative Power,RAW_AF8_RP_Alpha,0.1307912265585248,0.1258623845058874,-0.004928842052637383,-3.7684806407346354,Decrease
BCM_vs_ACM,Alpha,2,AF8,EN,Entropy,RAW_AF8_EN,5.398614739287038,5.405534740937624,0.0069200016505863715,0.12818106097158274,Increase
BCM_vs_ACM,Alpha,2,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,2011122.6005771067,2066398.893309006,55276.2927318993,2.7485292401386845,Increase
BCM_vs_ACM,Alpha,2,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3385115276272843,1.3246842267708203,-0.013827300856463998,-1.0330356198706032,Decrease
BCM_vs_ACM,Alpha,2,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6566344077551899,0.6662682846946467,0.009633876939456831,1.4671599333930407,Increase
BCM_vs_ACM,Alpha,2,TP10,BP,Alpha Band Power,RAW_TP10_BP_Alpha,271823.01647914865,248822.3025597325,-23000.713919416157,-8.46165060536017,Decrease
BCM_vs_ACM,Alpha,2,TP10,RP,Alpha Relative Power,RAW_TP10_RP_Alpha,0.1287808445611385,0.1270606979732801,-0.0017201465878584066,-1.335716188009444,Decrease
BCM_vs_ACM,Alpha,2,TP10,EN,Entropy,RAW_TP10_EN,5.410969033941904,5.41828632999708,0.007317296055175504,0.1352307878547373,Increase
BCM_vs_ACM,Alpha,2,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,2148320.0167218493,2008452.9491912443,-139867.067530605,-6.510532250406068,Decrease
BCM_vs_ACM,Alpha,2,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.343595014429876,1.3425839151260683,-0.0010110993038077165,-0.07525327892324411,Decrease
BCM_vs_ACM,Alpha,2,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6562053759978095,0.6544668691447602,-0.0017385068530493264,-0.2649333450531087,Decrease
BCM_vs_ACM,Alpha,2,TP9,BP,Alpha Band Power,RAW_TP9_BP_Alpha,255044.03804414623,224207.13366943723,-30836.904374709004,-12.090815614114204,Decrease
BCM_vs_ACM,Alpha,2,TP9,RP,Alpha Relative Power,RAW_TP9_RP_Alpha,0.1332261413090974,0.1292569104891538,-0.003969230819943603,-2.979318308660316,Decrease
BCM_vs_ACM,Alpha,2,TP9,EN,Entropy,RAW_TP9_EN,5.408965353979412,5.405230938189986,-0.0037344157894265706,-0.06904122221228753,Decrease
BCM_vs_ACM,Alpha,2,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1923825.114433187,1734524.070965334,-189301.043467853,-9.839825982499786,Decrease
BCM_vs_ACM,Alpha,2,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3453278039078678,1.348965016319165,0.0036372124112973303,0.2703588226402565,Increase
BCM_vs_ACM,Alpha,2,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6551247999362333,0.6517093823919121,-0.0034154175443211754,-0.5213384601916483,Decrease
BCM_vs_ACM,Alpha,9,AF7,BP,Alpha Band Power,RAW_AF7_BP_Alpha,241332.92541579847,206809.65506601927,-34523.270349779195,-14.305246700299264,Decrease
BCM_vs_ACM,Alpha,9,AF7,RP,Alpha Relative Power,RAW_AF7_RP_Alpha,0.12767293715071,0.127933346610267,0.00026040945955702055,0.20396605997214848,Increase
BCM_vs_ACM,Alpha,9,AF7,EN,Entropy,RAW_AF7_EN,5.4071387915306985,5.404022063593096,-0.003116727937602981,-0.05764098274090486,Decrease
BCM_vs_ACM,Alpha,9,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1946134.03390906,1622607.9068947118,-323526.1270143483,-16.6240413752235,Decrease
BCM_vs_ACM,Alpha,9,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3221644563585857,1.3067445068361954,-0.015419949522390342,-1.1662656221192713,Decrease
BCM_vs_ACM,Alpha,9,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6642478679397165,0.6762030114757714,0.01195514353605498,1.799801567016842,Increase
BCM_vs_ACM,Alpha,9,AF8,BP,Alpha Band Power,RAW_AF8_BP_Alpha,258416.67809189632,213782.3521152907,-44634.325976605614,-17.272231152485084,Decrease
BCM_vs_ACM,Alpha,9,AF8,RP,Alpha Relative Power,RAW_AF8_RP_Alpha,0.1252586360171957,0.1254388763769237,0.00018024035972799557,0.14389455726090766,Increase
BCM_vs_ACM,Alpha,9,AF8,EN,Entropy,RAW_AF8_EN,5.402163873319425,5.408998618050714,0.006834744731289533,0.1265186486667951,Increase
BCM_vs_ACM,Alpha,9,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,2064720.8615673005,1756291.1424345723,-308429.7191327282,-14.938083150794704,Decrease
BCM_vs_ACM,Alpha,9,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3191598760040824,1.308252635652518,-0.010907240351564429,-0.8268323309380791,Decrease
BCM_vs_ACM,Alpha,9,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6671399929706834,0.6744665200222757,0.007326527051592313,1.0981993477813086,Increase
BCM_vs_ACM,Alpha,9,TP10,BP,Alpha Band Power,RAW_TP10_BP_Alpha,263799.38297302835,197626.4675355872,-66172.91543744114,-25.084560354793123,Decrease
BCM_vs_ACM,Alpha,9,TP10,RP,Alpha Relative Power,RAW_TP10_RP_Alpha,0.1328938240248887,0.1241926117254678,-0.00870121229942089,-6.547491851684022,Decrease
BCM_vs_ACM,Alpha,9,TP10,EN,Entropy,RAW_TP10_EN,5.401804718533586,5.410811539963174,0.00900682142958864,0.16673726465316763,Increase
BCM_vs_ACM,Alpha,9,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,2039021.703725758,1631243.8874710468,-407777.81625471124,-19.998699156051558,Decrease
BCM_vs_ACM,Alpha,9,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.3319049774146134,1.305317550210008,-0.026587427204605385,-1.9961954985869002,Decrease
BCM_vs_ACM,Alpha,9,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6594870891850861,0.671367093009396,0.01188000382430987,1.801400515511188,Increase
BCM_vs_ACM,Alpha,9,TP9,BP,Alpha Band Power,RAW_TP9_BP_Alpha,273687.0733872727,240936.09386596212,-32750.979521310597,-11.9665788800216,Decrease
BCM_vs_ACM,Alpha,9,TP9,RP,Alpha Relative Power,RAW_TP9_RP_Alpha,0.1270408785066074,0.1304585480748859,0.0034176695682785196,2.6902124799938054,Increase
BCM_vs_ACM,Alpha,9,TP9,EN,Entropy,RAW_TP9_EN,5.406201707465828,5.406270372258356,6.866479252742863e-05,0.0012701115541546347,Increase
BCM_vs_ACM,Alpha,9,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,2210505.941549495,1922064.87236798,-288441.0691815149,-13.048644826501885,Decrease
BCM_vs_ACM,Alpha,9,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3241729468089578,1.31791086499571,-0.006262081813247722,-0.47290513133789086,Decrease
BCM_vs_ACM,Alpha,9,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6636531743624009,0.6685097271696437,0.004856552807242842,0.7317907899572293,Increase
BCM_vs_ACM,Alpha,14,AF7,BP,Alpha Band Power,RAW_AF7_BP_Alpha,222425.63991556328,219945.2600996742,-2480.379815889086,-1.1151501314464833,Decrease
BCM_vs_ACM,Alpha,14,AF7,RP,Alpha Relative Power,RAW_AF7_RP_Alpha,0.1228992581849824,0.1254080461090939,0.002508787924111494,2.041336913795997,Increase
BCM_vs_ACM,Alpha,14,AF7,EN,Entropy,RAW_AF7_EN,5.407423366123863,5.40746778969903,4.442357516687423e-05,0.0008215294449696073,Increase
BCM_vs_ACM,Alpha,14,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1834475.4342915807,1787410.0245287656,-47065.40976281511,-2.5656058883661395,Decrease
BCM_vs_ACM,Alpha,14,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3062192949510565,1.3096437727929655,0.003424477841909024,0.26216714568110383,Increase
BCM_vs_ACM,Alpha,14,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6764427179440047,0.674487230013192,-0.0019554879308126827,-0.2890840390382554,Decrease
BCM_vs_ACM,Alpha,14,AF8,BP,Alpha Band Power,RAW_AF8_BP_Alpha,220279.9510176417,205855.56572120843,-14424.385296433262,-6.548206148492401,Decrease
BCM_vs_ACM,Alpha,14,AF8,RP,Alpha Relative Power,RAW_AF8_RP_Alpha,0.1221990385582288,0.120685204923539,-0.0015138336346898068,-1.2388261418018056,Decrease
BCM_vs_ACM,Alpha,14,AF8,EN,Entropy,RAW_AF8_EN,5.4087497838818495,5.402170583083195,-0.006579200798654483,-0.1216399549163948,Decrease
BCM_vs_ACM,Alpha,14,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1787825.349666122,1736566.0720054563,-51259.2776606658,-2.8671300398687443,Decrease
BCM_vs_ACM,Alpha,14,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.306939320782014,1.3093339458499933,0.0023946250679793835,0.1832238903445454,Increase
BCM_vs_ACM,Alpha,14,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.678124530355217,0.6731473301790123,-0.004977200176204732,-0.7339655112605293,Decrease
BCM_vs_ACM,Alpha,14,TP10,BP,Alpha Band Power,RAW_TP10_BP_Alpha,197027.7917847345,207389.39309194547,10361.601307210978,5.258954187809044,Increase
BCM_vs_ACM,Alpha,14,TP10,RP,Alpha Relative Power,RAW_TP10_RP_Alpha,0.1227220903115121,0.1193152445350046,-0.0034068457765075028,-2.776065635664877,Decrease
BCM_vs_ACM,Alpha,14,TP10,EN,Entropy,RAW_TP10_EN,5.409726383039741,5.414728509986715,0.005002126946973995,0.09246543342111296,Increase
BCM_vs_ACM,Alpha,14,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1643903.2103664284,1712478.4610500247,68575.25068359636,4.171489553105188,Increase
BCM_vs_ACM,Alpha,14,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.3160395528867728,1.3259448709171706,0.009905318030397847,0.7526611193919082,Increase
BCM_vs_ACM,Alpha,14,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.670533633332011,0.665490705619707,-0.005042927712303968,-0.7520767731283944,Decrease
BCM_vs_ACM,Alpha,14,TP9,BP,Alpha Band Power,RAW_TP9_BP_Alpha,243090.39871094807,220063.9428526445,-23026.455858303554,-9.472383928122008,Decrease
BCM_vs_ACM,Alpha,14,TP9,RP,Alpha Relative Power,RAW_TP9_RP_Alpha,0.1240993172452313,0.1223487820407752,-0.0017505352044560885,-1.4105921316205754,Decrease
BCM_vs_ACM,Alpha,14,TP9,EN,Entropy,RAW_TP9_EN,5.408502870308953,5.406748330655828,-0.001754539653124887,-0.03244039423103165,Decrease
BCM_vs_ACM,Alpha,14,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1972352.40596704,1812362.4753310247,-159989.93063601526,-8.111630059212088,Decrease
BCM_vs_ACM,Alpha,14,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3293659873089798,1.3206870176163374,-0.008678969692642369,-0.6528653339635315,Decrease
BCM_vs_ACM,Alpha,14,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.662644578317564,0.6680478222782341,0.0054032439606701566,0.8154060468417084,Increase
BCM_vs_ACM,Alpha,16,AF7,BP,Alpha Band Power,RAW_AF7_BP_Alpha,313254.8406379138,243613.21507212572,-69641.62556578807,-22.231619924521993,Decrease
BCM_vs_ACM,Alpha,16,AF7,RP,Alpha Relative Power,RAW_AF7_RP_Alpha,0.1288770437027587,0.124898366110259,-0.003978677592499716,-3.0871887484291736,Decrease
BCM_vs_ACM,Alpha,16,AF7,EN,Entropy,RAW_AF7_EN,5.408280770167084,5.408253572985302,-2.7197181782234736e-05,-0.0005028803595452849,Decrease
BCM_vs_ACM,Alpha,16,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,2442847.796990736,1978991.109588776,-463856.6874019599,-18.98835809473557,Decrease
BCM_vs_ACM,Alpha,16,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3295220161393468,1.3182415850620348,-0.011280431077312025,-0.8484576366826954,Decrease
BCM_vs_ACM,Alpha,16,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6579866996606233,0.669502049829859,0.01151535016923566,1.7500885922428302,Increase
BCM_vs_ACM,Alpha,16,AF8,BP,Alpha Band Power,RAW_AF8_BP_Alpha,239092.3333111124,212132.62849439672,-26959.704816715675,-11.275854998510175,Decrease
BCM_vs_ACM,Alpha,16,AF8,RP,Alpha Relative Power,RAW_AF8_RP_Alpha,0.1299162410000792,0.1197623749562927,-0.0101538660437865,-7.815701844221547,Decrease
BCM_vs_ACM,Alpha,16,AF8,EN,Entropy,RAW_AF8_EN,5.415605795807663,5.402600676132455,-0.013005119675207233,-0.2401415495432621,Decrease
BCM_vs_ACM,Alpha,16,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1900681.1761997144,1756122.3303054278,-144558.84589428664,-7.605633585708595,Decrease
BCM_vs_ACM,Alpha,16,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3376017794408612,1.309513824251014,-0.02808795518984719,-2.0998742392215117,Decrease
BCM_vs_ACM,Alpha,16,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6615524556842727,0.6694897251957141,0.00793726951144147,1.199794429488075,Increase
BCM_vs_ACM,Alpha,16,TP10,BP,Alpha Band Power,RAW_TP10_BP_Alpha,250132.42330820268,233925.7311986552,-16206.692109547468,-6.479244831677923,Decrease
BCM_vs_ACM,Alpha,16,TP10,RP,Alpha Relative Power,RAW_TP10_RP_Alpha,0.1236782782419132,0.1256337942491664,0.0019555160072532024,1.5811313312659776,Increase
BCM_vs_ACM,Alpha,16,TP10,EN,Entropy,RAW_TP10_EN,5.412173046734057,5.401326090064533,-0.010846956669523955,-0.200417772600037,Decrease
BCM_vs_ACM,Alpha,16,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,2050382.2717192683,1818742.9613372888,-231639.31038197945,-11.297371888986698,Decrease
BCM_vs_ACM,Alpha,16,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.350477572950621,1.3242127690120935,-0.026264803938527592,-1.9448530256701968,Decrease
BCM_vs_ACM,Alpha,16,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6492808943399573,0.6605699178370444,0.011289023497087158,1.7386963940411795,Increase
BCM_vs_ACM,Alpha,16,TP9,BP,Alpha Band Power,RAW_TP9_BP_Alpha,250407.6821137548,221245.9163940275,-29161.765719727293,-11.645715288590761,Decrease
BCM_vs_ACM,Alpha,16,TP9,RP,Alpha Relative Power,RAW_TP9_RP_Alpha,0.1258305899082092,0.1240646449535981,-0.00176594495461109,-1.4034305615981855,Decrease
BCM_vs_ACM,Alpha,16,TP9,EN,Entropy,RAW_TP9_EN,5.397441073760335,5.409504762427595,0.012063688667259598,0.22350755668102115,Increase
BCM_vs_ACM,Alpha,16,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1988748.8144064527,1752578.291113219,-236170.5232932337,-11.87533194651932,Decrease
BCM_vs_ACM,Alpha,16,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3389205975402632,1.3226843836446236,-0.016236213895639562,-1.2126345599184285,Decrease
BCM_vs_ACM,Alpha,16,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.655664440963715,0.6656458372381333,0.009981396274418297,1.5223330183572783,Increase
BCM_vs_ACM,Alpha,22,AF7,BP,Alpha Band Power,RAW_AF7_BP_Alpha,219281.79381236288,232084.6594747472,12802.865662384313,5.838544750933399,Increase
BCM_vs_ACM,Alpha,22,AF7,RP,Alpha Relative Power,RAW_AF7_RP_Alpha,0.1241499215644447,0.1255935738890165,0.0014436523245718175,1.1628298321738653,Increase
BCM_vs_ACM,Alpha,22,AF7,EN,Entropy,RAW_AF7_EN,5.397841435841048,5.402350817772242,0.004509381931193879,0.08354046677347912,Increase
BCM_vs_ACM,Alpha,22,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1774807.125842812,1855673.557198056,80866.43135524401,4.5563503874733735,Increase
BCM_vs_ACM,Alpha,22,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.305842770171415,1.321043470220376,0.015200700048960902,1.16405285507424,Increase
BCM_vs_ACM,Alpha,22,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6731248594124947,0.6668849916422241,-0.006239867770270524,-0.927000048061915,Decrease
BCM_vs_ACM,Alpha,22,AF8,BP,Alpha Band Power,RAW_AF8_BP_Alpha,252959.3242643923,245333.88583072057,-7625.438433671719,-3.0144919369335583,Decrease
BCM_vs_ACM,Alpha,22,AF8,RP,Alpha Relative Power,RAW_AF8_RP_Alpha,0.1277054149247358,0.1227572140354735,-0.0049482008892623025,-3.8746993556839886,Decrease
BCM_vs_ACM,Alpha,22,AF8,EN,Entropy,RAW_AF8_EN,5.4053285817415935,5.400305713679187,-0.0050228680624062605,-0.09292437983090929,Decrease
BCM_vs_ACM,Alpha,22,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,2020381.148836136,1975561.129522391,-44820.0193137452,-2.21839425395373,Decrease
BCM_vs_ACM,Alpha,22,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.315931022130051,1.317697814511417,0.0017667923813660114,0.13426177752889867,Increase
BCM_vs_ACM,Alpha,22,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6721525309492588,0.6681524259113861,-0.0040001050378726255,-0.5951186454990223,Decrease
BCM_vs_ACM,Alpha,22,TP10,BP,Alpha Band Power,RAW_TP10_BP_Alpha,212881.84263573296,242291.39660540456,29409.5539696716,13.814965901058537,Increase
BCM_vs_ACM,Alpha,22,TP10,RP,Alpha Relative Power,RAW_TP10_RP_Alpha,0.1228084113965889,0.1272493154135831,0.004440904016994179,3.616123656752659,Increase
BCM_vs_ACM,Alpha,22,TP10,EN,Entropy,RAW_TP10_EN,5.405457649718593,5.408393449039108,0.0029357993205154642,0.054311762495601115,Increase
BCM_vs_ACM,Alpha,22,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1738863.137738412,1904981.483468272,166118.34572986,9.553273177434521,Increase
BCM_vs_ACM,Alpha,22,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.317886063662882,1.316898015366885,-0.0009880482959969683,-0.07497220914916004,Decrease
BCM_vs_ACM,Alpha,22,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6701668682617878,0.6720277145455087,0.0018608462837208517,0.27766909583986593,Increase
BCM_vs_ACM,Alpha,22,TP9,BP,Alpha Band Power,RAW_TP9_BP_Alpha,213485.84737371656,205521.3732181636,-7964.474155552976,-3.7306801614866796,Decrease
BCM_vs_ACM,Alpha,22,TP9,RP,Alpha Relative Power,RAW_TP9_RP_Alpha,0.1263799418183521,0.1244104150263784,-0.001969526791973708,-1.5584172327002177,Decrease
