Condition_Pair,Band,Subject,Channel,Feature_Type,Feature,Source_Column,BF,AF,Change,Change_Percent,Direction
BF_vs_AF,Beta,28,TP9,EN,Entropy,RAW_TP9_EN,4.983312058540581,4.90556210682843,-0.07774995171215071,-1.5602063607254941,Decrease
BF_vs_AF,Beta,28,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1854077.050321592,1879728.9917107471,25651.94138915511,1.3835423605888302,Increase
BF_vs_AF,Beta,28,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.240320762182075,1.2117605935166256,-0.028560168665449526,-2.302643762505766,Decrease
BF_vs_AF,Beta,28,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.7480571096856138,0.7855278959785014,0.03747078629288758,5.0090809655743325,Increase
BF_vs_AF,Alpha,1,AF7,BP,Alpha Band Power,RAW_AF7_BP_Alpha,230397.7388054841,250877.55796995247,20479.819164468354,8.888897638773562,Increase
BF_vs_AF,Alpha,1,AF7,RP,Alpha Relative Power,RAW_AF7_RP_Alpha,0.1225126069753198,0.1305163493067169,0.008003742331397112,6.5329948721191355,Increase
BF_vs_AF,Alpha,1,AF7,EN,Entropy,RAW_AF7_EN,5.402825132003376,5.405201674269435,0.0023765422660586566,0.04398702915593774,Increase
BF_vs_AF,Alpha,1,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1877928.498986556,1972198.1872532272,94269.68826667126,5.019876332754144,Increase
BF_vs_AF,Alpha,1,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3139016413615554,1.3277981499701954,0.013896508608640001,1.0576521233537302,Increase
BF_vs_AF,Alpha,1,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6711509769711477,0.662233898285839,-0.008917078685308666,-1.3286248536135268,Decrease
BF_vs_AF,Alpha,1,AF8,BP,Alpha Band Power,RAW_AF8_BP_Alpha,231108.7406485315,232243.77107619587,1135.0304276643728,0.491123972411982,Increase
BF_vs_AF,Alpha,1,AF8,RP,Alpha Relative Power,RAW_AF8_RP_Alpha,0.1325673989279284,0.1221885119987945,-0.010378886929133899,-7.829139753112667,Decrease
BF_vs_AF,Alpha,1,AF8,EN,Entropy,RAW_AF8_EN,5.408981396228745,5.401801294159147,-0.007180102069598071,-0.13274407034574362,Decrease
BF_vs_AF,Alpha,1,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1793028.1877018,1790254.0254517633,-2774.1622500366066,-0.15471938863339163,Decrease
BF_vs_AF,Alpha,1,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3226756299809153,1.311768029558697,-0.010907600422218167,-0.824661782146508,Decrease
BF_vs_AF,Alpha,1,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6659409247012404,0.6722464126404071,0.006305487939166632,0.946853948343158,Increase
BF_vs_AF,Alpha,1,TP10,BP,Alpha Band Power,RAW_TP10_BP_Alpha,234996.50569956715,236084.19744662437,1087.6917470572225,0.4628544342900951,Increase
BF_vs_AF,Alpha,1,TP10,RP,Alpha Relative Power,RAW_TP10_RP_Alpha,0.1235801838200567,0.1194821141024032,-0.004098069717653502,-3.3161220439845285,Decrease
BF_vs_AF,Alpha,1,TP10,EN,Entropy,RAW_TP10_EN,5.417307614662321,5.414887504374313,-0.002420110288007926,-0.044673672978394814,Decrease
BF_vs_AF,Alpha,1,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1878640.772773216,1944952.1537182608,66311.3809450448,3.5297531016085166,Increase
BF_vs_AF,Alpha,1,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.3247888919826871,1.324804040179408,1.5148196720771168e-05,0.00114344231088021,Increase
BF_vs_AF,Alpha,1,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6627468245006571,0.6670050644532972,0.004258239952640075,0.6425138220539075,Increase
BF_vs_AF,Alpha,1,TP9,BP,Alpha Band Power,RAW_TP9_BP_Alpha,224640.68756757295,258049.7158872552,33409.02831968226,14.872207115032385,Increase
BF_vs_AF,Alpha,1,TP9,RP,Alpha Relative Power,RAW_TP9_RP_Alpha,0.1230007575591044,0.1263589624535402,0.003358204894435793,2.7302310661152687,Increase
BF_vs_AF,Alpha,1,TP9,EN,Entropy,RAW_TP9_EN,5.410009140296133,5.40877929764175,-0.001229842654382196,-0.02273272784738543,Decrease
BF_vs_AF,Alpha,1,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1917621.8123279165,2064939.8705613613,147318.0582334448,7.682331171160728,Increase
BF_vs_AF,Alpha,1,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3148771780587736,1.3294276108307368,0.014550432771963218,1.1066001459881472,Increase
BF_vs_AF,Alpha,1,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6707327937504237,0.660311216975648,-0.010421576774775732,-1.553759838773225,Decrease
BF_vs_AF,Alpha,2,AF7,BP,Alpha Band Power,RAW_AF7_BP_Alpha,201683.1930490143,181836.9674344964,-19846.225614517927,-9.840297207955635,Decrease
BF_vs_AF,Alpha,2,AF7,RP,Alpha Relative Power,RAW_AF7_RP_Alpha,0.1220740892923533,0.112079211098306,-0.009994878194047305,-8.187550897972075,Decrease
BF_vs_AF,Alpha,2,AF7,EN,Entropy,RAW_AF7_EN,5.406896216260327,5.401133097281749,-0.0057631189785780634,-0.10658830404856777,Decrease
BF_vs_AF,Alpha,2,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1684541.9531380087,1671963.5844207825,-12578.3687172262,-0.7466937047067831,Decrease
BF_vs_AF,Alpha,2,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3004500274496795,1.2958957377410478,-0.004554289708631698,-0.35020874408862473,Decrease
BF_vs_AF,Alpha,2,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6759978367910863,0.681814092787419,0.005816255996332731,0.8603956521432206,Increase
BF_vs_AF,Alpha,2,AF8,BP,Alpha Band Power,RAW_AF8_BP_Alpha,194490.15331888583,212553.78724426863,18063.633925382805,9.287685580547459,Increase
BF_vs_AF,Alpha,2,AF8,RP,Alpha Relative Power,RAW_AF8_RP_Alpha,0.1183546153584224,0.1275227378226101,0.009168122464187689,7.746315964462525,Increase
BF_vs_AF,Alpha,2,AF8,EN,Entropy,RAW_AF8_EN,5.39428976034464,5.40730166840247,0.01301190805782948,0.2412163349748967,Increase
BF_vs_AF,Alpha,2,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1719046.623233544,1731788.9407038,12742.317470256006,0.7412432739193298,Increase
BF_vs_AF,Alpha,2,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3017011538754977,1.3063749137067249,0.004673759831227198,0.3590501412180682,Increase
BF_vs_AF,Alpha,2,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6786471454900103,0.6749916004217427,-0.003655545068267596,-0.5386518005064542,Decrease
BF_vs_AF,Alpha,2,TP10,BP,Alpha Band Power,RAW_TP10_BP_Alpha,227250.4266974473,208815.5882420122,-18434.83845543512,-8.112124902620566,Decrease
BF_vs_AF,Alpha,2,TP10,RP,Alpha Relative Power,RAW_TP10_RP_Alpha,0.1206850210175756,0.1287208811695356,0.008035860151959992,6.658539795746246,Increase
BF_vs_AF,Alpha,2,TP10,EN,Entropy,RAW_TP10_EN,5.402429921684916,5.408153099919273,0.00572317823435764,0.10593711195373895,Increase
BF_vs_AF,Alpha,2,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1915812.2789246272,1739002.990864179,-176809.28806044813,-9.228946385065123,Decrease
BF_vs_AF,Alpha,2,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.3124326820061245,1.3202405526871723,0.007807870681047824,0.5949158983996856,Increase
BF_vs_AF,Alpha,2,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6744919317622526,0.6685618009039898,-0.005930130858262883,-0.8791996729700182,Decrease
BF_vs_AF,Alpha,2,TP9,BP,Alpha Band Power,RAW_TP9_BP_Alpha,202572.5366839916,192499.2034989883,-10073.333185003314,-4.972704271713533,Decrease
BF_vs_AF,Alpha,2,TP9,RP,Alpha Relative Power,RAW_TP9_RP_Alpha,0.1274835022045062,0.12004432565504,-0.0074391765494661866,-5.835403343039969,Decrease
BF_vs_AF,Alpha,2,TP9,EN,Entropy,RAW_TP9_EN,5.41915451248653,5.405564533292939,-0.013589979193591617,-0.25077674316682247,Decrease
BF_vs_AF,Alpha,2,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1669724.5463530892,1632539.470265876,-37185.07608721312,-2.227018592284009,Decrease
BF_vs_AF,Alpha,2,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3183854079597717,1.3139382616334836,-0.004447146326288065,-0.33731762346870287,Decrease
BF_vs_AF,Alpha,2,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6678253846866344,0.6693150986673937,0.0014897139807592552,0.2230693853391449,Increase
BF_vs_AF,Alpha,9,AF7,BP,Alpha Band Power,RAW_AF7_BP_Alpha,242662.9161314145,246310.97364813412,3648.057516719622,1.5033436401728604,Increase
BF_vs_AF,Alpha,9,AF7,RP,Alpha Relative Power,RAW_AF7_RP_Alpha,0.1164127861534843,0.1182353710419297,0.0018225848884454027,1.5656225992584851,Increase
BF_vs_AF,Alpha,9,AF7,EN,Entropy,RAW_AF7_EN,5.413944405994572,5.394038459120504,-0.01990594687406766,-0.3676791888004403,Decrease
BF_vs_AF,Alpha,9,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1943464.212952936,2133898.408393494,190434.19544055779,9.798698333179415,Increase
BF_vs_AF,Alpha,9,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3118449987132106,1.3153866743778055,0.0035416756645949565,0.2699766868851875,Increase
BF_vs_AF,Alpha,9,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6691918055230357,0.666586864418383,-0.0026049411046527027,-0.38926673685382307,Decrease
BF_vs_AF,Alpha,9,AF8,BP,Alpha Band Power,RAW_AF8_BP_Alpha,242611.44037016563,283496.24470804364,40884.80433787801,16.85196884182288,Increase
BF_vs_AF,Alpha,9,AF8,RP,Alpha Relative Power,RAW_AF8_RP_Alpha,0.1207100530760668,0.1296142444026912,0.0089041913266244,7.3765118146483815,Increase
BF_vs_AF,Alpha,9,AF8,EN,Entropy,RAW_AF8_EN,5.398836662268932,5.399309463206713,0.0004728009377803488,0.008757459566884692,Increase
BF_vs_AF,Alpha,9,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,2070466.0581160544,2261133.94772366,190667.88960760576,9.208935778502793,Increase
BF_vs_AF,Alpha,9,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.315904970225254,1.3356324134031496,0.019727443177895543,1.4991540897150526,Increase
BF_vs_AF,Alpha,9,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6662021633606702,0.6631348678155277,-0.003067295545142512,-0.4604151282952127,Decrease
BF_vs_AF,Alpha,9,TP10,BP,Alpha Band Power,RAW_TP10_BP_Alpha,256420.46761592396,195749.87305816787,-60670.59455775609,-23.660589625252047,Decrease
BF_vs_AF,Alpha,9,TP10,RP,Alpha Relative Power,RAW_TP10_RP_Alpha,0.1231035157101212,0.1250595323234617,0.0019560166133405082,1.588920188068756,Increase
BF_vs_AF,Alpha,9,TP10,EN,Entropy,RAW_TP10_EN,5.413848573883188,5.41613367015108,0.002285096267891973,0.04220835209384039,Increase
BF_vs_AF,Alpha,9,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,2132641.1647998164,1652590.4515444138,-480050.71325540263,-22.509680539738774,Decrease
BF_vs_AF,Alpha,9,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.3262805099062345,1.3150495022936002,-0.011231007612634292,-0.8468048447329066,Decrease
BF_vs_AF,Alpha,9,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6649893976425686,0.6719484682709391,0.006959070628370534,1.0464934708795206,Increase
BF_vs_AF,Alpha,9,TP9,BP,Alpha Band Power,RAW_TP9_BP_Alpha,271855.9604502585,263892.73521235294,-7963.225237905572,-2.9292075203047103,Decrease
BF_vs_AF,Alpha,9,TP9,RP,Alpha Relative Power,RAW_TP9_RP_Alpha,0.1223410991036673,0.1316918022095977,0.009350703105930391,7.643141327353085,Increase
BF_vs_AF,Alpha,9,TP9,EN,Entropy,RAW_TP9_EN,5.409572383393136,5.409645034474264,7.265108112797236e-05,0.001343009686884016,Increase
BF_vs_AF,Alpha,9,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,2216416.4470442897,2039514.8196418688,-176901.62740242085,-7.981425496022133,Decrease
BF_vs_AF,Alpha,9,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3181230631669223,1.3348618302151507,0.01673876704822841,1.269894102908104,Increase
BF_vs_AF,Alpha,9,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6678289735406572,0.655530237323422,-0.012298736217235207,-1.8415996766403344,Decrease
BF_vs_AF,Alpha,14,AF7,BP,Alpha Band Power,RAW_AF7_BP_Alpha,219391.92614641992,235202.98408164468,15811.057935224759,7.206763809837113,Increase
BF_vs_AF,Alpha,14,AF7,RP,Alpha Relative Power,RAW_AF7_RP_Alpha,0.1271668174859553,0.1297774909691263,0.002610673483171011,2.0529518114734153,Increase
BF_vs_AF,Alpha,14,AF7,EN,Entropy,RAW_AF7_EN,5.413929056962397,5.407157876232947,-0.006771180729449711,-0.12506962426376583,Decrease
BF_vs_AF,Alpha,14,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1734168.62809873,1850252.2199659536,116083.59186722361,6.693904501922216,Increase
BF_vs_AF,Alpha,14,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3171810640242487,1.313888884892925,-0.003292179131323625,-0.24994127392519344,Decrease
BF_vs_AF,Alpha,14,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6673279365850924,0.6701935173348073,0.00286558074971488,0.42941117741584073,Increase
BF_vs_AF,Alpha,14,AF8,BP,Alpha Band Power,RAW_AF8_BP_Alpha,198050.1835791396,222004.1754876906,23953.99190855102,12.094910227123904,Increase
BF_vs_AF,Alpha,14,AF8,RP,Alpha Relative Power,RAW_AF8_RP_Alpha,0.1232182250833139,0.1291597368665,0.00594151178318611,4.821942354037937,Increase
BF_vs_AF,Alpha,14,AF8,EN,Entropy,RAW_AF8_EN,5.411767751378347,5.396327353663552,-0.015440397714795218,-0.2853115363434182,Decrease
BF_vs_AF,Alpha,14,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1698023.550913037,1709868.364877648,11844.81396461092,0.6975647633533643,Increase
BF_vs_AF,Alpha,14,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.312644254657395,1.3078587325786624,-0.004785522078732729,-0.36457113660104107,Decrease
BF_vs_AF,Alpha,14,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6749070065070533,0.6724896450149924,-0.0024173614920608433,-0.3581769738281092,Decrease
BF_vs_AF,Alpha,14,TP10,BP,Alpha Band Power,RAW_TP10_BP_Alpha,217612.06120888612,202571.35343443952,-15040.707774446608,-6.911706865369475,Decrease
BF_vs_AF,Alpha,14,TP10,RP,Alpha Relative Power,RAW_TP10_RP_Alpha,0.1222059576619922,0.1261487974558613,0.003942839793869099,3.2263891788111883,Increase
BF_vs_AF,Alpha,14,TP10,EN,Entropy,RAW_TP10_EN,5.414278481098913,5.420900275622586,0.0066217945236726194,0.12230243691360003,Increase
BF_vs_AF,Alpha,14,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1787065.4180087892,1647494.9280586191,-139570.48995017004,-7.810038096181413,Decrease
BF_vs_AF,Alpha,14,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.3357114799441572,1.3264806938122398,-0.009230786131917412,-0.6910763492354898,Decrease
BF_vs_AF,Alpha,14,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6623221437451652,0.6649466518259892,0.0026245080808240395,0.3962585436119503,Increase
BF_vs_AF,Alpha,14,TP9,BP,Alpha Band Power,RAW_TP9_BP_Alpha,226822.283503906,216244.2838455157,-10577.999658390298,-4.663562810048219,Decrease
BF_vs_AF,Alpha,14,TP9,RP,Alpha Relative Power,RAW_TP9_RP_Alpha,0.1329918231757225,0.1258646386110376,-0.007127184564684891,-5.359114864729481,Decrease
BF_vs_AF,Alpha,14,TP9,EN,Entropy,RAW_TP9_EN,5.411111927637603,5.415461705870888,0.004349778233284418,0.08038603324887156,Increase
BF_vs_AF,Alpha,14,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1839293.847532605,1712740.5992803234,-126553.24825228169,-6.8805345280772645,Decrease
BF_vs_AF,Alpha,14,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.33126976007373,1.3311818317198911,-8.7928353838862e-05,-0.006604848729831604,Decrease
BF_vs_AF,Alpha,14,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6606715267826659,0.6678277032618816,0.007156176479215626,1.0831670791179284,Increase
BF_vs_AF,Alpha,16,AF7,BP,Alpha Band Power,RAW_AF7_BP_Alpha,316893.0703416469,305649.8942418621,-11243.176099784789,-3.547940031526521,Decrease
BF_vs_AF,Alpha,16,AF7,RP,Alpha Relative Power,RAW_AF7_RP_Alpha,0.1273698566221876,0.1286312266989583,0.0012613700767706848,0.9903207165508863,Increase
BF_vs_AF,Alpha,16,AF7,EN,Entropy,RAW_AF7_EN,5.412749893534896,5.4128863156029245,0.00013642206802888523,0.0025203837367736254,Increase
BF_vs_AF,Alpha,16,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,2532504.054883742,2437649.706465341,-94854.34841840062,-3.7454766651007416,Decrease
BF_vs_AF,Alpha,16,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3249046367576225,1.32311071192716,-0.0017939248304625899,-0.1354002983077166,Decrease
BF_vs_AF,Alpha,16,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6611586890773921,0.6695057130657237,0.008347023988331648,1.2624842002726195,Increase
BF_vs_AF,Alpha,16,AF8,BP,Alpha Band Power,RAW_AF8_BP_Alpha,228958.1266413045,199069.4805758645,-29888.64606544,-13.054197509339696,Decrease
BF_vs_AF,Alpha,16,AF8,RP,Alpha Relative Power,RAW_AF8_RP_Alpha,0.1255733934139488,0.1244257449706465,-0.0011476484433022988,-0.9139264394322062,Decrease
BF_vs_AF,Alpha,16,AF8,EN,Entropy,RAW_AF8_EN,5.405932200065454,5.418323816047479,0.012391615982025428,0.22922255632202326,Increase
BF_vs_AF,Alpha,16,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1865074.5159518651,1638246.2235582292,-226828.29239363596,-12.161888999800697,Decrease
BF_vs_AF,Alpha,16,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.318517094371881,1.3340934571218996,0.015576362750018724,1.1813546306306357,Increase
BF_vs_AF,Alpha,16,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6642666168599309,0.6575948773810025,-0.006671739478928407,-1.0043767531878285,Decrease
BF_vs_AF,Alpha,16,TP10,BP,Alpha Band Power,RAW_TP10_BP_Alpha,225663.2008494974,231501.8708406013,5838.669991103903,2.58733810790795,Increase
BF_vs_AF,Alpha,16,TP10,RP,Alpha Relative Power,RAW_TP10_RP_Alpha,0.1237377044439582,0.125603563147376,0.0018658587034178081,1.507914432227786,Increase
BF_vs_AF,Alpha,16,TP10,EN,Entropy,RAW_TP10_EN,5.407589599651709,5.418189457564101,0.010599857912391819,0.19601816515577536,Increase
BF_vs_AF,Alpha,16,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1856915.4278093567,1800481.459338237,-56433.968471119646,-3.0391243255324785,Decrease
BF_vs_AF,Alpha,16,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.3325158098766767,1.3417180025914348,0.009202192714758084,0.6905878824514464,Increase
BF_vs_AF,Alpha,16,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6609672869358113,0.6538176994558128,-0.007149587479998498,-1.0816855268501084,Decrease
BF_vs_AF,Alpha,16,TP9,BP,Alpha Band Power,RAW_TP9_BP_Alpha,233920.47663996488,252728.4637564346,18807.98711646971,8.040333786348143,Increase
BF_vs_AF,Alpha,16,TP9,RP,Alpha Relative Power,RAW_TP9_RP_Alpha,0.1264045759576299,0.1328610100044245,0.006456434046794579,5.107753416267729,Increase
BF_vs_AF,Alpha,16,TP9,EN,Entropy,RAW_TP9_EN,5.417061019837552,5.412194053823149,-0.0048669660144033955,-0.0898451392107329,Decrease
BF_vs_AF,Alpha,16,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1836068.3692899344,1899948.922507688,63880.553217753535,3.4792034047434828,Increase
BF_vs_AF,Alpha,16,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.32776267314769,1.3360176757187765,0.008255002571086578,0.6217227474482826,Increase
BF_vs_AF,Alpha,16,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6652488239297132,0.6542471214037031,-0.011001702526010071,-1.6537725630271018,Decrease
BF_vs_AF,Alpha,22,AF7,BP,Alpha Band Power,RAW_AF7_BP_Alpha,210196.7761515032,206054.26549504412,-4142.510656459082,-1.9707774459268068,Decrease
BF_vs_AF,Alpha,22,AF7,RP,Alpha Relative Power,RAW_AF7_RP_Alpha,0.1255562306374975,0.1212323967004853,-0.004323833937012189,-3.4437430265773465,Decrease
BF_vs_AF,Alpha,22,AF7,EN,Entropy,RAW_AF7_EN,5.40835871787011,5.39293844816052,-0.01542026970958954,-0.2851192110951965,Decrease
BF_vs_AF,Alpha,22,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1725070.8837148687,1709068.330583103,-16002.553131765686,-0.9276461206802616,Decrease
BF_vs_AF,Alpha,22,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3149022499542076,1.3043191479014442,-0.01058310205276336,-0.8048584640517517,Decrease
BF_vs_AF,Alpha,22,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6683052328224894,0.6701940809637351,0.0018888481412456803,0.28263255298307427,Increase
BF_vs_AF,Alpha,22,AF8,BP,Alpha Band Power,RAW_AF8_BP_Alpha,245552.16335637087,236679.67706456265,-8872.486291808222,-3.613279626834949,Decrease
BF_vs_AF,Alpha,22,AF8,RP,Alpha Relative Power,RAW_AF8_RP_Alpha,0.1344547403179551,0.1307049959620972,-0.003749744355857898,-2.7888524770421625,Decrease
BF_vs_AF,Alpha,22,AF8,EN,Entropy,RAW_AF8_EN,5.402880910778154,5.409017157394779,0.006136246616625485,0.11357360485929548,Increase
BF_vs_AF,Alpha,22,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1851831.1536352865,1822314.3844642525,-29516.769171033986,-1.5939233505760124,Decrease
BF_vs_AF,Alpha,22,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3165817674248788,1.3154769115678666,-0.0011048558570121436,-0.08391851416666259,Decrease
BF_vs_AF,Alpha,22,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6643472507200998,0.6714957948566347,0.007148544136534873,1.0760252456507373,Increase
BF_vs_AF,Alpha,22,TP10,BP,Alpha Band Power,RAW_TP10_BP_Alpha,189348.85148876923,225152.3919403684,35803.54045159917,18.90877085870403,Increase
BF_vs_AF,Alpha,22,TP10,RP,Alpha Relative Power,RAW_TP10_RP_Alpha,0.1185513493552921,0.133394415470489,0.014843066115196896,12.520368765026044,Increase
BF_vs_AF,Alpha,22,TP10,EN,Entropy,RAW_TP10_EN,5.409035359310842,5.4068555638777696,-0.002179795433072229,-0.04029915295931721,Decrease
BF_vs_AF,Alpha,22,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1636093.9010285698,1739641.852178242,103547.95114967227,6.328973605034182,Increase
BF_vs_AF,Alpha,22,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.308827733550404,1.3281200269605569,0.019292293410152928,1.4740131887196113,Increase
BF_vs_AF,Alpha,22,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6745641807758191,0.6657228794667167,-0.008841301309102434,-1.3106686600130495,Decrease
BF_vs_AF,Alpha,22,TP9,BP,Alpha Band Power,RAW_TP9_BP_Alpha,215317.0093180528,210340.10447700688,-4976.904841045907,-2.3114313433985774,Decrease
BF_vs_AF,Alpha,22,TP9,RP,Alpha Relative Power,RAW_TP9_RP_Alpha,0.1305279793679529,0.1204998902413952,-0.010028089126557713,-7.682712300547418,Decrease
BF_vs_AF,Alpha,22,TP9,EN,Entropy,RAW_TP9_EN,5.406990350594206,5.402522473871427,-0.0044678767227788185,-0.08263149059046901,Decrease
BF_vs_AF,Alpha,22,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1638952.4192935396,1744541.9736098754,105589.55431633582,6.442502727556273,Increase
BF_vs_AF,Alpha,22,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3155622984493376,1.3135275167795943,-0.0020347816697432464,-0.1546701111868026,Decrease
BF_vs_AF,Alpha,22,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.665427204093713,0.6697885386410947,0.0043613345473816345,0.6554187325902326,Increase
BF_vs_AF,Alpha,25,AF7,BP,Alpha Band Power,RAW_AF7_BP_Alpha,173365.87058366634,163209.9315852949,-10155.93899837145,-5.858095924059168,Decrease
BF_vs_AF,Alpha,25,AF7,RP,Alpha Relative Power,RAW_AF7_RP_Alpha,0.1264091754005381,0.1229997581245507,-0.0034094172759873836,-2.69712800924803,Decrease
BF_vs_AF,Alpha,25,AF7,EN,Entropy,RAW_AF7_EN,5.423865368834775,5.414116139880103,-0.00974922895467234,-0.1797468832963823,Decrease
BF_vs_AF,Alpha,25,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1356492.273348339,1304855.7037659702,-51636.56958236871,-3.8066246743086873,Decrease
BF_vs_AF,Alpha,25,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.313481431929964,1.307222578956316,-0.0062588529736478105,-0.4765086754558353,Decrease
BF_vs_AF,Alpha,25,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6738269908371872,0.6773887159438623,0.0035617251066750732,0.5285815432014465,Increase
BF_vs_AF,Alpha,25,AF8,BP,Alpha Band Power,RAW_AF8_BP_Alpha,230602.1300387605,246853.0581924169,16250.928153656423,7.047171745952609,Increase
BF_vs_AF,Alpha,25,AF8,RP,Alpha Relative Power,RAW_AF8_RP_Alpha,0.1175176690198462,0.1225973484730703,0.005079679453224101,4.322481457972292,Increase
BF_vs_AF,Alpha,25,AF8,EN,Entropy,RAW_AF8_EN,5.404979743744688,5.411669395498806,0.006689651754117953,0.1237683038842106,Increase
BF_vs_AF,Alpha,25,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1964561.2630251504,2028130.0803474905,63568.817322340095,3.2357767873552072,Increase
