Condition_Pair,Band,Subject,Channel,Feature_Type,Feature,Source_Column,BM,AM,Change,Change_Percent,Direction
BM_vs_AM,Gamma,25,TP10,EN,Entropy,RAW_TP10_EN,5.440273965338736,5.4387921960721695,-0.0014817692665669568,-0.02723703394365168,Decrease
BM_vs_AM,Gamma,25,TP10,BP,Gamma Band Power,RAW_TP10_BP_Gamma,676778.1737373878,679324.3403735983,2546.166636210517,0.3762187870435836,Increase
BM_vs_AM,Gamma,25,TP10,RP,Gamma Relative Power,RAW_TP10_RP_Gamma,0.4103391580773812,0.4105470338789662,0.00020787580158498908,0.050659508724192524,Increase
BM_vs_AM,Gamma,25,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1670650.497852893,1644977.6348813167,-25672.862971576396,-1.53669860958776,Decrease
BM_vs_AM,Gamma,25,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.3002322392547545,1.3106920973986975,0.010459858143943013,0.8044607592516103,Increase
BM_vs_AM,Gamma,25,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6866985405595366,0.6822776144782761,-0.0044209260812605455,-0.6437943027603177,Decrease
BM_vs_AM,Gamma,25,TP9,EN,Entropy,RAW_TP9_EN,5.406350708979541,5.408935816814192,0.002585107834651268,0.04781613280021955,Increase
BM_vs_AM,Gamma,25,TP9,BP,Gamma Band Power,RAW_TP9_BP_Gamma,801228.627584124,721113.4172281187,-80115.21035600523,-9.99904491650152,Decrease
BM_vs_AM,Gamma,25,TP9,RP,Gamma Relative Power,RAW_TP9_RP_Gamma,0.4080400386836412,0.4017172738549911,-0.006322764828650074,-1.5495451988112854,Decrease
BM_vs_AM,Gamma,25,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,2010030.733685152,1806364.9059917247,-203665.8276934272,-10.132473313979144,Decrease
BM_vs_AM,Gamma,25,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3083267378551298,1.3063837046124418,-0.0019430332426879637,-0.14851284365504686,Decrease
BM_vs_AM,Gamma,25,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6748630736731025,0.6758929401704249,0.0010298664973223959,0.15260377067559838,Increase
BM_vs_AM,Gamma,26,AF7,EN,Entropy,RAW_AF7_EN,5.4135582203141945,5.405899005828222,-0.007659214485972399,-0.14148207471439864,Decrease
BM_vs_AM,Gamma,26,AF7,BP,Gamma Band Power,RAW_AF7_BP_Gamma,623724.3927158061,629599.2468725157,5874.854156709509,0.9418990543450381,Increase
BM_vs_AM,Gamma,26,AF7,RP,Gamma Relative Power,RAW_AF7_RP_Gamma,0.3965486123334083,0.4088281785770633,0.012279566243654949,3.096610569735292,Increase
BM_vs_AM,Gamma,26,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1552676.0061069322,1572893.4847092158,20217.478602283634,1.3021054310599853,Increase
BM_vs_AM,Gamma,26,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3127460604373775,1.2999162288267376,-0.012829831610639886,-0.9773277557096819,Decrease
BM_vs_AM,Gamma,26,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6721772994014085,0.6772199800420857,0.005042680640677255,0.7502009730420671,Increase
BM_vs_AM,Gamma,26,AF8,EN,Entropy,RAW_AF8_EN,5.410509100110826,5.406131679445073,-0.0043774206657527515,-0.08090589230619881,Decrease
BM_vs_AM,Gamma,26,AF8,BP,Gamma Band Power,RAW_AF8_BP_Gamma,631353.1675924661,631168.1361775603,-185.03141490579583,-0.029307117537934375,Decrease
BM_vs_AM,Gamma,26,AF8,RP,Gamma Relative Power,RAW_AF8_RP_Gamma,0.3922923304613305,0.4060899580607396,0.013797627599409112,3.517180053758198,Increase
BM_vs_AM,Gamma,26,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1605178.1051987358,1575827.5784224286,-29350.526776307262,-1.8284903513976971,Decrease
BM_vs_AM,Gamma,26,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3201478228924546,1.3076311114504846,-0.012516711441969974,-0.9481295370806095,Decrease
BM_vs_AM,Gamma,26,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6709834354429853,0.6741127523912507,0.0031293169482653482,0.4663776753593572,Increase
BM_vs_AM,Gamma,26,TP10,EN,Entropy,RAW_TP10_EN,5.423909464689805,5.41901493049396,-0.004894534195845068,-0.09023996856343156,Decrease
BM_vs_AM,Gamma,26,TP10,BP,Gamma Band Power,RAW_TP10_BP_Gamma,663454.4223699218,621966.2608389391,-41488.1615309827,-6.253355186447182,Decrease
BM_vs_AM,Gamma,26,TP10,RP,Gamma Relative Power,RAW_TP10_RP_Gamma,0.3992575063599339,0.3959230831464411,-0.00333442321349281,-0.835156048509405,Decrease
BM_vs_AM,Gamma,26,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1694191.028761426,1592292.9860760474,-101898.04268537858,-6.014554495656448,Decrease
BM_vs_AM,Gamma,26,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.3201275847194092,1.3147859587788524,-0.00534162594055676,-0.4046295223572738,Decrease
BM_vs_AM,Gamma,26,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6728241893619258,0.6724499671337985,-0.00037422222812732997,-0.05561961565059431,Decrease
BM_vs_AM,Gamma,26,TP9,EN,Entropy,RAW_TP9_EN,5.408347643764636,5.4139605485781965,0.005612904813560249,0.1037822489098209,Increase
BM_vs_AM,Gamma,26,TP9,BP,Gamma Band Power,RAW_TP9_BP_Gamma,652725.7641705547,618345.233180787,-34380.53098976775,-5.267224442022217,Decrease
BM_vs_AM,Gamma,26,TP9,RP,Gamma Relative Power,RAW_TP9_RP_Gamma,0.3981058235205792,0.3950615676194721,-0.003044255901107129,-0.7646850965870794,Decrease
BM_vs_AM,Gamma,26,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1632034.4545088462,1598799.7531702686,-33234.70133857755,-2.036397040930082,Decrease
BM_vs_AM,Gamma,26,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3159993381230026,1.31561582447026,-0.0003835136527425842,-0.029142389485513422,Decrease
BM_vs_AM,Gamma,26,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6726939478745825,0.6694261140735562,-0.003267833801026243,-0.48578314274287193,Decrease
BM_vs_AM,Gamma,27,AF7,EN,Entropy,RAW_AF7_EN,5.4020556376483615,5.390819046212618,-0.011236591435743293,-0.20800584424626248,Decrease
BM_vs_AM,Gamma,27,AF7,BP,Gamma Band Power,RAW_AF7_BP_Gamma,786472.6487054975,899731.3118226321,113258.6631171346,14.400839406628293,Increase
BM_vs_AM,Gamma,27,AF7,RP,Gamma Relative Power,RAW_AF7_RP_Gamma,0.4253785587451228,0.4051946711380673,-0.02018388760705553,-4.744923596195937,Decrease
BM_vs_AM,Gamma,27,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1836532.0425238707,2245317.103104705,408785.0605808343,22.258531357778967,Increase
BM_vs_AM,Gamma,27,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3110600158529195,1.3277969230501554,0.016736907197235862,1.2765935193552178,Increase
BM_vs_AM,Gamma,27,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6952448130795837,0.6718662036934356,-0.023378609386148108,-3.3626442004784853,Decrease
BM_vs_AM,Gamma,27,AF8,EN,Entropy,RAW_AF8_EN,5.41088148060533,5.414411312721377,0.0035298321160475155,0.06523580545424594,Increase
BM_vs_AM,Gamma,27,AF8,BP,Gamma Band Power,RAW_AF8_BP_Gamma,734112.686892778,741866.2942663294,7753.607373551349,1.0561876278653408,Increase
BM_vs_AM,Gamma,27,AF8,RP,Gamma Relative Power,RAW_AF8_RP_Gamma,0.4007293117674599,0.4059539455747292,0.0052246338072692855,1.3037812942171547,Increase
BM_vs_AM,Gamma,27,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1870098.5633645216,1863800.4609110272,-6298.1024534944445,-0.3367791717974178,Decrease
BM_vs_AM,Gamma,27,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.317636436588515,1.3158286613846988,-0.001807775203816142,-0.13719833131638667,Decrease
BM_vs_AM,Gamma,27,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6712848778739595,0.676379930061278,0.005095052187318427,0.7589999946751481,Increase
BM_vs_AM,Gamma,27,TP10,EN,Entropy,RAW_TP10_EN,5.098271443078774,5.072002194103545,-0.026269248975228976,-0.5152579510235993,Decrease
BM_vs_AM,Gamma,27,TP10,BP,Gamma Band Power,RAW_TP10_BP_Gamma,906954.8163772408,909384.2450091232,2429.428631882416,0.26786655608562465,Increase
BM_vs_AM,Gamma,27,TP10,RP,Gamma Relative Power,RAW_TP10_RP_Gamma,0.5640748369801656,0.568244975090197,0.004170138110031418,0.7392880938204396,Increase
BM_vs_AM,Gamma,27,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1657639.1886799326,1664944.2290528724,7305.04037293978,0.4406894107491014,Increase
BM_vs_AM,Gamma,27,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.2202858636476703,1.21946214221905,-0.0008237214286204164,-0.06750233311382907,Decrease
BM_vs_AM,Gamma,27,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.7798253078247976,0.7762271010509723,-0.0035982067738253853,-0.46141190055270553,Decrease
BM_vs_AM,Gamma,27,TP9,EN,Entropy,RAW_TP9_EN,5.1805792517206815,4.774775924523766,-0.4058033271969155,-7.833165124578138,Decrease
BM_vs_AM,Gamma,27,TP9,BP,Gamma Band Power,RAW_TP9_BP_Gamma,690967.7527281239,848700.6996124131,157732.94688428915,22.827830425011538,Increase
BM_vs_AM,Gamma,27,TP9,RP,Gamma Relative Power,RAW_TP9_RP_Gamma,0.4860670955963201,0.6234984265495784,0.13743133095325832,28.274148198543227,Increase
BM_vs_AM,Gamma,27,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1456025.4466917105,1369036.749940462,-86988.69675124856,-5.97439398802396,Decrease
BM_vs_AM,Gamma,27,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.2807848600980374,1.1739775687771157,-0.1068072913209217,-8.339206267065506,Decrease
BM_vs_AM,Gamma,27,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.7357754768740103,0.8068481713635266,0.07107269448951625,9.659562831785749,Increase
BM_vs_AM,Gamma,28,AF7,EN,Entropy,RAW_AF7_EN,5.393222927887965,5.41724743215844,0.024024504270474978,0.4454572820686867,Increase
BM_vs_AM,Gamma,28,AF7,BP,Gamma Band Power,RAW_AF7_BP_Gamma,975729.7520802248,974857.5250322456,-872.2270479792496,-0.08939227753583298,Decrease
BM_vs_AM,Gamma,28,AF7,RP,Gamma Relative Power,RAW_AF7_RP_Gamma,0.4196937044428854,0.42070421198161,0.0010105075387246143,0.2407726225166979,Increase
BM_vs_AM,Gamma,28,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,2417152.23718791,2376004.4661645675,-41147.771023342386,-1.7023243464058053,Decrease
BM_vs_AM,Gamma,28,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.310449788104092,1.3177826513614517,0.007332863257359712,0.5595684263468511,Increase
BM_vs_AM,Gamma,28,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.689955448180452,0.6941815291471891,0.004226080966737156,0.6125150512083297,Increase
BM_vs_AM,Gamma,28,AF8,EN,Entropy,RAW_AF8_EN,5.405093223255858,5.405747979805701,0.0006547565498431496,0.012113695782822129,Increase
BM_vs_AM,Gamma,28,AF8,BP,Gamma Band Power,RAW_AF8_BP_Gamma,773440.9937612185,870289.9879659099,96848.99420469138,12.521833596344287,Increase
BM_vs_AM,Gamma,28,AF8,RP,Gamma Relative Power,RAW_AF8_RP_Gamma,0.3812423763044825,0.393522609616754,0.012280233312271516,3.2211092143817197,Increase
BM_vs_AM,Gamma,28,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,2088965.51203854,2265306.333873729,176340.82183518913,8.441538207258624,Increase
BM_vs_AM,Gamma,28,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3329367008962074,1.3260234998890463,-0.006913201007161085,-0.5186443589191412,Decrease
BM_vs_AM,Gamma,28,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6566525245188755,0.6659716567776843,0.009319132258808871,1.419187760777579,Increase
BM_vs_AM,Gamma,28,TP10,EN,Entropy,RAW_TP10_EN,4.927354025867812,4.904206683602423,-0.02314734226538917,-0.4697722579678538,Decrease
BM_vs_AM,Gamma,28,TP10,BP,Gamma Band Power,RAW_TP10_BP_Gamma,1043460.2045035294,1062655.0213513668,19194.816847837414,1.8395351125987756,Increase
BM_vs_AM,Gamma,28,TP10,RP,Gamma Relative Power,RAW_TP10_RP_Gamma,0.5495248843462714,0.5641759914570792,0.014651107110807748,2.6661407932849253,Increase
BM_vs_AM,Gamma,28,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1921277.084673975,1916853.6844417136,-4423.40023226128,-0.23023229015464447,Decrease
BM_vs_AM,Gamma,28,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.2237695752701527,1.218310942973385,-0.005458632296767796,-0.446050662402093,Decrease
BM_vs_AM,Gamma,28,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.773752368412064,0.7794494142180644,0.005697045806000389,0.7362879958212175,Increase
BM_vs_AM,Gamma,28,TP9,EN,Entropy,RAW_TP9_EN,4.807003126042359,4.903531451616752,0.09652832557439339,2.008077029354168,Increase
BM_vs_AM,Gamma,28,TP9,BP,Gamma Band Power,RAW_TP9_BP_Gamma,1357747.0196012885,1311734.862771023,-46012.15683026542,-3.3888608235558637,Decrease
BM_vs_AM,Gamma,28,TP9,RP,Gamma Relative Power,RAW_TP9_RP_Gamma,0.5940133183499177,0.5950603743592588,0.0010470560093411851,0.17626810325562295,Increase
BM_vs_AM,Gamma,28,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,2279346.07881436,2199199.775219622,-80146.30359473778,-3.516197226023142,Decrease
BM_vs_AM,Gamma,28,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.1904743891428882,1.193102357559754,0.0026279684168657447,0.2207496810374742,Increase
BM_vs_AM,Gamma,28,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.7913170447646674,0.785834641792345,-0.005482402972322387,-0.6928200281535473,Decrease
BM_vs_AM,Beta,1,AF7,BP,Beta Band Power,RAW_AF7_BP_Beta,721431.1099639533,748851.1996666155,27420.089702662197,3.8007911391611957,Increase
BM_vs_AM,Beta,1,AF7,RP,Beta Relative Power,RAW_AF7_RP_Beta,0.3883686901454115,0.389598345980212,0.0012296558348005027,0.31662074363927223,Increase
BM_vs_AM,Beta,1,AF7,EN,Entropy,RAW_AF7_EN,5.398823274736937,5.404383351005981,0.005560076269043535,0.10298681742484808,Increase
BM_vs_AM,Beta,1,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1934633.92887233,1970968.3471209956,36334.41824866552,1.8781030202362017,Increase
BM_vs_AM,Beta,1,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3095989067572558,1.314224116836192,0.004625210078936126,0.35317760690475625,Increase
BM_vs_AM,Beta,1,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6715664342579399,0.6703054450821704,-0.0012609891757695557,-0.18776834449192054,Decrease
BM_vs_AM,Beta,1,AF8,BP,Beta Band Power,RAW_AF8_BP_Beta,703632.2113038236,679663.6276203751,-23968.583683448494,-3.4064079640462936,Decrease
BM_vs_AM,Beta,1,AF8,RP,Beta Relative Power,RAW_AF8_RP_Beta,0.3907925766194515,0.38283635361109,-0.007956223008361518,-2.0359196884410578,Decrease
BM_vs_AM,Beta,1,AF8,EN,Entropy,RAW_AF8_EN,5.3994892143493,5.402881421380908,0.003392207031607697,0.06282459130750383,Increase
BM_vs_AM,Beta,1,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1835735.4752389116,1788445.6634728326,-47289.81176607893,-2.576068960040357,Decrease
BM_vs_AM,Beta,1,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3185461226071875,1.3161968827800306,-0.002349239827156957,-0.17816895343120484,Decrease
BM_vs_AM,Beta,1,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6644031585916199,0.6677384148502763,0.0033352562586563828,0.5019928360554983,Increase
BM_vs_AM,Beta,1,TP10,BP,Beta Band Power,RAW_TP10_BP_Beta,696977.6543588236,687280.3827455569,-9697.271613266668,-1.3913317812444876,Decrease
BM_vs_AM,Beta,1,TP10,RP,Beta Relative Power,RAW_TP10_RP_Beta,0.3779081309094936,0.3734855616111209,-0.004422569298372703,-1.1702763017374394,Decrease
BM_vs_AM,Beta,1,TP10,EN,Entropy,RAW_TP10_EN,5.408108394127641,5.408561229863231,0.00045283573559018464,0.008373274028344058,Increase
BM_vs_AM,Beta,1,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1879626.055660184,1867390.6422872324,-12235.41337295156,-0.6509493383594375,Decrease
BM_vs_AM,Beta,1,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.319975179890709,1.333830520314344,0.01385534042363501,1.0496667387929373,Increase
BM_vs_AM,Beta,1,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6698032580329659,0.6608545271229731,-0.00894873090999282,-1.3360237954459735,Decrease
BM_vs_AM,Beta,1,TP9,BP,Beta Band Power,RAW_TP9_BP_Beta,683027.7460257623,712622.680302639,29594.93427687674,4.332903670323296,Increase
BM_vs_AM,Beta,1,TP9,RP,Beta Relative Power,RAW_TP9_RP_Beta,0.3796738509112238,0.374390493206057,-0.005283357705166802,-1.3915516416225802,Decrease
BM_vs_AM,Beta,1,TP9,EN,Entropy,RAW_TP9_EN,5.406801637978502,5.406682929006394,-0.00011870897210819464,-0.0021955488670854515,Decrease
BM_vs_AM,Beta,1,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1835180.6561861408,1931948.3336047232,96767.67741858237,5.27292379049397,Increase
BM_vs_AM,Beta,1,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3283719488074208,1.3245169218190056,-0.003855026988415222,-0.29020689513025094,Decrease
BM_vs_AM,Beta,1,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6644285235112544,0.6670945739787575,0.0026660504675031227,0.40125466820931327,Increase
BM_vs_AM,Beta,2,AF7,BP,Beta Band Power,RAW_AF7_BP_Beta,676726.9187438281,661615.529333933,-15111.389409895055,-2.233011424748038,Decrease
BM_vs_AM,Beta,2,AF7,RP,Beta Relative Power,RAW_AF7_RP_Beta,0.3684303086006151,0.3884772304147684,0.020046921814153296,5.441170649151047,Increase
BM_vs_AM,Beta,2,AF7,EN,Entropy,RAW_AF7_EN,5.40366697281571,5.407768874571259,0.004101901755548809,0.07590959576495543,Increase
BM_vs_AM,Beta,2,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1853742.8901182425,1718909.3039102512,-134833.58620799123,-7.273586155164742,Decrease
BM_vs_AM,Beta,2,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.310570790424265,1.306301859431798,-0.004268930992466835,-0.3257306681682471,Decrease
BM_vs_AM,Beta,2,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6715527722210348,0.6735278350254805,0.001975062804445704,0.29410388671519505,Increase
BM_vs_AM,Beta,2,AF8,BP,Beta Band Power,RAW_AF8_BP_Beta,656099.2203849206,675018.8279508206,18919.60756589996,2.883650365382266,Increase
BM_vs_AM,Beta,2,AF8,RP,Beta Relative Power,RAW_AF8_RP_Beta,0.3824854899303009,0.389707606142882,0.00722211621258112,1.8882065863197013,Increase
BM_vs_AM,Beta,2,AF8,EN,Entropy,RAW_AF8_EN,5.401343835789144,5.406345136729354,0.005001300940209674,0.0925936413651581,Increase
BM_vs_AM,Beta,2,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1754949.845759902,1719856.9906519991,-35092.85510790278,-1.9996500294689277,Decrease
BM_vs_AM,Beta,2,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3173577956294995,1.312442032141466,-0.004915763488033464,-0.37315325451765113,Decrease
BM_vs_AM,Beta,2,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6643479775455988,0.6703709107956061,0.006022933250007245,0.906593149008849,Increase
BM_vs_AM,Beta,2,TP10,BP,Beta Band Power,RAW_TP10_BP_Beta,661996.4490719846,663543.9505486928,1547.5014767082175,0.2337628062624161,Increase
BM_vs_AM,Beta,2,TP10,RP,Beta Relative Power,RAW_TP10_RP_Beta,0.368271687020121,0.3833935939779092,0.0151219069577882,4.106182335152471,Increase
BM_vs_AM,Beta,2,TP10,EN,Entropy,RAW_TP10_EN,5.401897473264614,5.419044560427148,0.01714708716253366,0.31742711236929283,Increase
BM_vs_AM,Beta,2,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1815079.975667294,1743299.8219093902,-71780.15375790396,-3.9546551512979353,Decrease
BM_vs_AM,Beta,2,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.328842418611994,1.3215874082528605,-0.007255010359133562,-0.5459646875745873,Decrease
BM_vs_AM,Beta,2,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6581298561497154,0.6672519109273467,0.009122054777631283,1.3860569752903205,Increase
BM_vs_AM,Beta,2,TP9,BP,Beta Band Power,RAW_TP9_BP_Beta,629424.3704479698,628676.5836588246,-747.7867891452042,-0.11880486747168598,Decrease
BM_vs_AM,Beta,2,TP9,RP,Beta Relative Power,RAW_TP9_RP_Beta,0.3628101353109483,0.3718898492562448,0.009079713945296497,2.5026075794477687,Increase
BM_vs_AM,Beta,2,TP9,EN,Entropy,RAW_TP9_EN,5.40529940334438,5.406654571261583,0.0013551679172030262,0.025071098122049506,Increase
BM_vs_AM,Beta,2,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1750455.616003353,1698073.5398293936,-52382.0761739593,-2.9924823968720933,Decrease
BM_vs_AM,Beta,2,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3349057889071128,1.3129833946965055,-0.021922394210607266,-1.64224280041179,Decrease
BM_vs_AM,Beta,2,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6591785814659754,0.6724367946284242,0.013258213162448795,2.0113234160253337,Increase
BM_vs_AM,Beta,9,AF7,BP,Beta Band Power,RAW_AF7_BP_Beta,660789.3388228449,673148.5105734358,12359.171750590904,1.8703648840049387,Increase
BM_vs_AM,Beta,9,AF7,RP,Beta Relative Power,RAW_AF7_RP_Beta,0.3760976902822347,0.3817589825902446,0.00566129230800988,1.5052717563251932,Increase
BM_vs_AM,Beta,9,AF7,EN,Entropy,RAW_AF7_EN,5.411247201234296,5.412296597709663,0.0010493964753663931,0.019392876287873666,Increase
BM_vs_AM,Beta,9,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1779008.581178931,1764807.2390225087,-14201.342156422324,-0.7982728305341416,Decrease
BM_vs_AM,Beta,9,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.319352476200609,1.308320121838753,-0.011032354361856012,-0.8361946152271843,Decrease
BM_vs_AM,Beta,9,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6649101130536491,0.6741750727648907,0.009264959711241638,1.393415369889867,Increase
BM_vs_AM,Beta,9,AF8,BP,Beta Band Power,RAW_AF8_BP_Beta,705499.3199384146,695018.1660515259,-10481.153886888758,-1.4856362849228109,Decrease
BM_vs_AM,Beta,9,AF8,RP,Beta Relative Power,RAW_AF8_RP_Beta,0.3825972474187517,0.3850020210822616,0.0024047736635099404,0.6285391961740703,Increase
BM_vs_AM,Beta,9,AF8,EN,Entropy,RAW_AF8_EN,5.406447959543798,5.412726130565561,0.006278171021762979,0.11612376681958737,Increase
BM_vs_AM,Beta,9,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1826589.940826012,1848291.366862162,21701.426036149962,1.1880841753861977,Increase
BM_vs_AM,Beta,9,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.324043389172687,1.316200142069066,-0.007843247103620943,-0.5923708518737972,Decrease
BM_vs_AM,Beta,9,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6629234105865915,0.6712393098020062,0.008315899215414646,1.2544283521464834,Increase
BM_vs_AM,Beta,9,TP10,BP,Beta Band Power,RAW_TP10_BP_Beta,719171.3453610161,614347.1926752604,-104824.15268575575,-14.575685385954188,Decrease
BM_vs_AM,Beta,9,TP10,RP,Beta Relative Power,RAW_TP10_RP_Beta,0.3814999896199634,0.3829331140161028,0.001433124396139407,0.3756551599298952,Increase
BM_vs_AM,Beta,9,TP10,EN,Entropy,RAW_TP10_EN,5.4119023201135015,5.419470370905742,0.007568050792240655,0.1398408608395196,Increase
BM_vs_AM,Beta,9,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1861436.21911556,1635410.8538880153,-226025.36522754468,-12.142525374032855,Decrease
BM_vs_AM,Beta,9,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.3269701627334682,1.3166768991795372,-0.010293263553931009,-0.7756966842967733,Decrease
BM_vs_AM,Beta,9,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6641143006386655,0.6686858487593204,0.004571548120654856,0.6883676674720736,Increase
BM_vs_AM,Beta,9,TP9,BP,Beta Band Power,RAW_TP9_BP_Beta,754630.2949948674,725344.576375417,-29285.71861945046,-3.8808034627936117,Decrease
BM_vs_AM,Beta,9,TP9,RP,Beta Relative Power,RAW_TP9_RP_Beta,0.3817842007782011,0.38333808506512,0.0015538842869189384,0.40700591689012117,Increase
BM_vs_AM,Beta,9,TP9,EN,Entropy,RAW_TP9_EN,5.409255838949408,5.406330828189635,-0.002925010759772917,-0.05407418038376636,Decrease
BM_vs_AM,Beta,9,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,2041179.4184573288,1891114.7098915416,-150064.70856578718,-7.3518627127448815,Decrease
BM_vs_AM,Beta,9,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.331266639975233,1.319541123331038,-0.011725516644195189,-0.88077897335528,Decrease
BM_vs_AM,Beta,9,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6615684200920107,0.6688097980310584,0.007241377939047777,1.0945773285309854,Increase
BM_vs_AM,Beta,14,AF7,BP,Beta Band Power,RAW_AF7_BP_Beta,624371.9787182587,681794.8672202413,57422.88850198267,9.196903522138067,Increase
BM_vs_AM,Beta,14,AF7,RP,Beta Relative Power,RAW_AF7_RP_Beta,0.3845506068236038,0.3852823047933452,0.0007316979697413739,0.19027351842848844,Increase
BM_vs_AM,Beta,14,AF7,EN,Entropy,RAW_AF7_EN,5.40315818639488,5.40129697686773,-0.0018612095271501872,-0.03444669696764943,Decrease
BM_vs_AM,Beta,14,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1686348.464558775,1816033.7636524776,129685.29909370258,7.6903025572258645,Increase
