Condition_Pair,Band,Subject,Channel,Feature_Type,Feature,Source_Column,BCF,ACF,Change,Change_Percent,Direction
BCF_vs_ACF,Beta,28,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3195405435648004,1.3184268782247783,-0.0011136653400221075,-0.08439796302230233,Decrease
BCF_vs_ACF,Beta,28,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.667923607097625,0.6682759861401478,0.00035237904252283236,0.052757387039222885,Increase
BCF_vs_ACF,Beta,28,TP10,BP,Beta Band Power,RAW_TP10_BP_Beta,543572.6784443351,546256.219465317,2683.541020981851,0.4936857806507029,Increase
BCF_vs_ACF,Beta,28,TP10,RP,Beta Relative Power,RAW_TP10_RP_Beta,0.2876375990102394,0.2816300888159869,-0.006007510194252497,-2.0885691630455585,Decrease
BCF_vs_ACF,Beta,28,TP10,EN,Entropy,RAW_TP10_EN,4.866254366824126,4.816300532739189,-0.049953834084937476,-1.0265356128010823,Decrease
BCF_vs_ACF,Beta,28,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1938730.7328144573,1956980.3509749672,18249.61816050997,0.9413178349949083,Increase
BCF_vs_ACF,Beta,28,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.2179173192075536,1.223226080409973,0.00530876120241941,0.4358884727802042,Increase
BCF_vs_ACF,Beta,28,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.7767413411724319,0.7741246221707373,-0.0026167190016945785,-0.3368842191075913,Decrease
BCF_vs_ACF,Beta,28,TP9,BP,Beta Band Power,RAW_TP9_BP_Beta,542727.7246734572,544579.8851529055,1852.16047944827,0.34126881588049673,Increase
BCF_vs_ACF,Beta,28,TP9,RP,Beta Relative Power,RAW_TP9_RP_Beta,0.2471609729219446,0.277591671461807,0.03043069853986241,12.312096922143393,Increase
BCF_vs_ACF,Beta,28,TP9,EN,Entropy,RAW_TP9_EN,4.866827531976487,4.808233938602132,-0.058593593374354214,-1.2039381504558584,Decrease
BCF_vs_ACF,Beta,28,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,2232475.807076009,1962593.4972303244,-269882.30984568456,-12.088924278161098,Decrease
BCF_vs_ACF,Beta,28,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.2099192724816916,1.218653880164961,0.00873460768326928,0.7219165676527771,Increase
BCF_vs_ACF,Beta,28,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.7739870885595712,0.7768400104075485,0.0028529218479772522,0.3686007027955315,Increase
BCF_vs_ACF,Alpha,1,AF7,BP,Alpha Band Power,RAW_AF7_BP_Alpha,243355.24922867212,238775.7580218875,-4579.491206784616,-1.8818132016052935,Decrease
BCF_vs_ACF,Alpha,1,AF7,RP,Alpha Relative Power,RAW_AF7_RP_Alpha,0.1276147652979078,0.1302945814207895,0.0026798161228817063,2.0999263812661972,Increase
BCF_vs_ACF,Alpha,1,AF7,EN,Entropy,RAW_AF7_EN,5.412798682968103,5.409176925790644,-0.0036217571774592727,-0.06691098985180224,Decrease
BCF_vs_ACF,Alpha,1,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1890338.981543269,1832535.529115008,-57803.45242826105,-3.0578352873552035,Decrease
BCF_vs_ACF,Alpha,1,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3264043750763,1.334524993908265,0.008120618831965132,0.6122279890322287,Increase
BCF_vs_ACF,Alpha,1,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6622206637514538,0.6608179916545807,-0.0014026720968731698,-0.21181339901522978,Decrease
BCF_vs_ACF,Alpha,1,AF8,BP,Alpha Band Power,RAW_AF8_BP_Alpha,219184.223753484,240494.77338307348,21310.549629589485,9.722665830893657,Increase
BCF_vs_ACF,Alpha,1,AF8,RP,Alpha Relative Power,RAW_AF8_RP_Alpha,0.1256658153726785,0.1283259388127823,0.0026601234401037732,2.116823443364313,Increase
BCF_vs_ACF,Alpha,1,AF8,EN,Entropy,RAW_AF8_EN,5.417019680556031,5.410144956500225,-0.006874724055806247,-0.12690971163502568,Decrease
BCF_vs_ACF,Alpha,1,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1747678.2167943493,1911377.399355324,163699.18256097473,9.36666607089933,Increase
BCF_vs_ACF,Alpha,1,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.329878027621703,1.3291108400666425,-0.0007671875550605556,-0.05768856535155792,Decrease
BCF_vs_ACF,Alpha,1,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6612778244212462,0.6623775343937741,0.0010997099725279513,0.16630074862867558,Increase
BCF_vs_ACF,Alpha,1,TP10,BP,Alpha Band Power,RAW_TP10_BP_Alpha,205201.0902410604,247170.8903757667,41969.80013470631,20.453010305843016,Increase
BCF_vs_ACF,Alpha,1,TP10,RP,Alpha Relative Power,RAW_TP10_RP_Alpha,0.1250484997846936,0.1328093157650457,0.007760815980352109,6.2062447720001055,Increase
BCF_vs_ACF,Alpha,1,TP10,EN,Entropy,RAW_TP10_EN,5.403511703449143,5.3961810697218695,-0.0073306337272738276,-0.13566425187151113,Decrease
BCF_vs_ACF,Alpha,1,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1714110.9476763215,1834664.3266106893,120553.37893436779,7.0329974321552555,Increase
BCF_vs_ACF,Alpha,1,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.3179391140335228,1.333406239878593,0.015467125845070262,1.173584248344635,Increase
BCF_vs_ACF,Alpha,1,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6672621057552968,0.6577277513708661,-0.009534354384430621,-1.4288769438867444,Decrease
BCF_vs_ACF,Alpha,1,TP9,BP,Alpha Band Power,RAW_TP9_BP_Alpha,225599.14517761988,236819.5272523867,11220.382074766821,4.973592460172104,Increase
BCF_vs_ACF,Alpha,1,TP9,RP,Alpha Relative Power,RAW_TP9_RP_Alpha,0.1311868766154862,0.1317645687812125,0.0005776921657263123,0.4403581978855632,Increase
BCF_vs_ACF,Alpha,1,TP9,EN,Entropy,RAW_TP9_EN,5.405409143177643,5.4116327225152965,0.006223579337653717,0.11513613813135155,Increase
BCF_vs_ACF,Alpha,1,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1731344.0356779806,1813921.4506708256,82577.41499284492,4.7695555182080405,Increase
BCF_vs_ACF,Alpha,1,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3383556584665897,1.3337232714037504,-0.004632387062839305,-0.34612526450157693,Decrease
BCF_vs_ACF,Alpha,1,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6580955631546617,0.6603935549313747,0.002297991776713082,0.34918815828166,Increase
BCF_vs_ACF,Alpha,2,AF7,BP,Alpha Band Power,RAW_AF7_BP_Alpha,245230.42211746084,255077.5781904173,9847.156072956452,4.015470832668488,Increase
BCF_vs_ACF,Alpha,2,AF7,RP,Alpha Relative Power,RAW_AF7_RP_Alpha,0.1264261965186807,0.1278946754853021,0.0014684789666213893,1.161530606043667,Increase
BCF_vs_ACF,Alpha,2,AF7,EN,Entropy,RAW_AF7_EN,5.405962081831756,5.406527805469658,0.0005657236379015274,0.010464809581310224,Increase
BCF_vs_ACF,Alpha,2,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1952198.9299499155,1997549.0052655693,45350.07531565381,2.3230253136557804,Increase
BCF_vs_ACF,Alpha,2,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3294098657147482,1.3217037941713468,-0.007706071543401416,-0.5796610768536985,Decrease
BCF_vs_ACF,Alpha,2,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6633556642750811,0.6649351319590393,0.0015794676839582245,0.23810269046006804,Increase
BCF_vs_ACF,Alpha,2,AF8,BP,Alpha Band Power,RAW_AF8_BP_Alpha,231034.96191844452,281937.5469114552,50902.58499301071,22.032416466465087,Increase
BCF_vs_ACF,Alpha,2,AF8,RP,Alpha Relative Power,RAW_AF8_RP_Alpha,0.1242596153890481,0.1263960836133684,0.002136468224320301,1.7193584718825736,Increase
BCF_vs_ACF,Alpha,2,AF8,EN,Entropy,RAW_AF8_EN,5.411384185278304,5.40613424329809,-0.00524994198021389,-0.09701661904723716,Decrease
BCF_vs_ACF,Alpha,2,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1947059.7586160183,2242802.1195969125,295742.3609808942,15.189177408253233,Increase
BCF_vs_ACF,Alpha,2,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3208192721236185,1.3186100817365929,-0.0022091903870256058,-0.1672590969598483,Decrease
BCF_vs_ACF,Alpha,2,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6643269253250604,0.6686714100849078,0.004344484759847389,0.6539678875309168,Increase
BCF_vs_ACF,Alpha,2,TP10,BP,Alpha Band Power,RAW_TP10_BP_Alpha,220091.3523512978,265331.3149461445,45239.96259484673,20.555084110091325,Increase
BCF_vs_ACF,Alpha,2,TP10,RP,Alpha Relative Power,RAW_TP10_RP_Alpha,0.1304743663446038,0.1259389879636225,-0.004535378380981309,-3.4760685244507297,Decrease
BCF_vs_ACF,Alpha,2,TP10,EN,Entropy,RAW_TP10_EN,5.405942909755721,5.414365928464452,0.008423018708731078,0.15581035259419138,Increase
BCF_vs_ACF,Alpha,2,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1722437.2170327832,2113028.8715173844,390591.6544846012,22.676684561975943,Increase
BCF_vs_ACF,Alpha,2,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.357337643542842,1.3368101887867705,-0.020527454756071428,-1.5123322375773716,Decrease
BCF_vs_ACF,Alpha,2,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6492883124353307,0.6601236880546675,0.010835375619336785,1.6688080490307593,Increase
BCF_vs_ACF,Alpha,2,TP9,BP,Alpha Band Power,RAW_TP9_BP_Alpha,238132.9994003957,241579.60384422075,3446.6044438250537,1.4473443212420758,Increase
BCF_vs_ACF,Alpha,2,TP9,RP,Alpha Relative Power,RAW_TP9_RP_Alpha,0.1270239740386434,0.1304129854309356,0.003389011392292196,2.6680092619848175,Increase
BCF_vs_ACF,Alpha,2,TP9,EN,Entropy,RAW_TP9_EN,5.408865132216425,5.4109620565156495,0.0020969242992245896,0.03876828591518827,Increase
BCF_vs_ACF,Alpha,2,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1854816.0208358727,1839909.63025752,-14906.390578352846,-0.8036587139049662,Decrease
BCF_vs_ACF,Alpha,2,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3398906905937504,1.3367839337389351,-0.003106756854815318,-0.23186644079440616,Decrease
BCF_vs_ACF,Alpha,2,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6576952660600329,0.6569407700353729,-0.0007544960246600452,-0.11471817779378336,Decrease
BCF_vs_ACF,Alpha,9,AF7,BP,Alpha Band Power,RAW_AF7_BP_Alpha,213233.6657565492,268773.16231150815,55539.496554958954,26.046307630601305,Increase
BCF_vs_ACF,Alpha,9,AF7,RP,Alpha Relative Power,RAW_AF7_RP_Alpha,0.1238293234479701,0.1254198662402295,0.0015905427922593973,1.2844637667165344,Increase
BCF_vs_ACF,Alpha,9,AF7,EN,Entropy,RAW_AF7_EN,5.404745328276249,5.400095812715429,-0.004649515560820383,-0.08602654294357412,Decrease
BCF_vs_ACF,Alpha,9,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1720488.066935424,2220071.963325673,499583.8963902488,29.03733574160267,Increase
BCF_vs_ACF,Alpha,9,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.306816456983181,1.3144058646116337,0.007589407628452616,0.5807554372228335,Increase
BCF_vs_ACF,Alpha,9,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6719882425787339,0.6689304639022072,-0.003057778676526679,-0.45503455012732796,Decrease
BCF_vs_ACF,Alpha,9,AF8,BP,Alpha Band Power,RAW_AF8_BP_Alpha,221176.98820318212,268201.3107043135,47024.32250113139,21.26094711893488,Increase
BCF_vs_ACF,Alpha,9,AF8,RP,Alpha Relative Power,RAW_AF8_RP_Alpha,0.1263097655721593,0.1268958536997592,0.0005860881275998875,0.4640085625565207,Increase
BCF_vs_ACF,Alpha,9,AF8,EN,Entropy,RAW_AF8_EN,5.403844119382825,5.4026631278736845,-0.0011809915091403056,-0.021854655372168415,Decrease
BCF_vs_ACF,Alpha,9,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1774992.8818411822,2226415.6901744,451422.80833321763,25.432372881685094,Increase
BCF_vs_ACF,Alpha,9,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3175060512999617,1.3127390275248874,-0.004767023775074319,-0.3618217745846993,Decrease
BCF_vs_ACF,Alpha,9,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6702189237852212,0.669232278908164,-0.0009866448770572411,-0.1472123275011289,Decrease
BCF_vs_ACF,Alpha,9,TP10,BP,Alpha Band Power,RAW_TP10_BP_Alpha,227940.509734385,232779.6966499421,4839.186915557104,2.1230043405606676,Increase
BCF_vs_ACF,Alpha,9,TP10,RP,Alpha Relative Power,RAW_TP10_RP_Alpha,0.1263876726125477,0.1246327210137298,-0.0017549515988179165,-1.3885464955097888,Decrease
BCF_vs_ACF,Alpha,9,TP10,EN,Entropy,RAW_TP10_EN,5.406932313461794,5.41637295928545,0.009440645823656446,0.174602626338632,Increase
BCF_vs_ACF,Alpha,9,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1815758.5369717807,1892224.8737590392,76466.33678725851,4.211261312023609,Increase
BCF_vs_ACF,Alpha,9,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.319544701276932,1.318443974931734,-0.0011007263451978666,-0.08341713199505,Decrease
BCF_vs_ACF,Alpha,9,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6660436345395875,0.6710400408134113,0.004996406273823806,0.7501620036167218,Increase
BCF_vs_ACF,Alpha,9,TP9,BP,Alpha Band Power,RAW_TP9_BP_Alpha,248796.4992348248,274514.0143130248,25717.515078200027,10.336767260509857,Increase
BCF_vs_ACF,Alpha,9,TP9,RP,Alpha Relative Power,RAW_TP9_RP_Alpha,0.1291512798532057,0.1278390399513421,-0.0013122399018636044,-1.016048701457009,Decrease
BCF_vs_ACF,Alpha,9,TP9,EN,Entropy,RAW_TP9_EN,5.412682671933908,5.409945675372909,-0.0027369965609986835,-0.05056635917695091,Decrease
BCF_vs_ACF,Alpha,9,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1975212.537180921,2123858.0704727494,148645.53329182835,7.525546263693701,Increase
BCF_vs_ACF,Alpha,9,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.331823034381703,1.3218545052368105,-0.009968529144892546,-0.7484875157997565,Decrease
BCF_vs_ACF,Alpha,9,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6610957722502662,0.6664077783710325,0.005312006120766322,0.8035153670224039,Increase
BCF_vs_ACF,Alpha,14,AF7,BP,Alpha Band Power,RAW_AF7_BP_Alpha,233930.3182197401,224588.7450887152,-9341.573131024896,-3.9933144203437463,Decrease
BCF_vs_ACF,Alpha,14,AF7,RP,Alpha Relative Power,RAW_AF7_RP_Alpha,0.1218838006990922,0.1234564516617325,0.0015726509626402957,1.2902871042911357,Increase
BCF_vs_ACF,Alpha,14,AF7,EN,Entropy,RAW_AF7_EN,5.408539521165073,5.40529359742801,-0.0032459237370634497,-0.06001479187424397,Decrease
BCF_vs_ACF,Alpha,14,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1913614.370076304,1856351.2576581703,-57263.112418133765,-2.992406062243901,Decrease
BCF_vs_ACF,Alpha,14,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3200110456998548,1.3078289255015016,-0.012182120198353186,-0.9228801711954133,Decrease
BCF_vs_ACF,Alpha,14,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.668303865298733,0.6737331361111947,0.005429270812461695,0.8123955425627833,Increase
BCF_vs_ACF,Alpha,14,AF8,BP,Alpha Band Power,RAW_AF8_BP_Alpha,189808.8711899864,212856.5848761313,23047.71368614488,12.142590355050164,Increase
BCF_vs_ACF,Alpha,14,AF8,RP,Alpha Relative Power,RAW_AF8_RP_Alpha,0.1225444644908495,0.1254284081788728,0.002883943688023291,2.3533855241895787,Increase
BCF_vs_ACF,Alpha,14,AF8,EN,Entropy,RAW_AF8_EN,5.398012655524841,5.406190639880454,0.0081779843556129,0.15149991075405816,Increase
BCF_vs_ACF,Alpha,14,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1570109.163351241,1694725.0882460475,124615.92489480646,7.93676820717524,Increase
BCF_vs_ACF,Alpha,14,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3021457110256085,1.311666248825841,0.009520537800232542,0.7311422769064674,Increase
BCF_vs_ACF,Alpha,14,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6760754912667348,0.6693661293158412,-0.006709361950893666,-0.9923983397656689,Decrease
BCF_vs_ACF,Alpha,14,TP10,BP,Alpha Band Power,RAW_TP10_BP_Alpha,286658.6102849465,234941.8393409108,-51716.7709440357,-18.041241075098988,Decrease
BCF_vs_ACF,Alpha,14,TP10,RP,Alpha Relative Power,RAW_TP10_RP_Alpha,0.1285134886200541,0.1249489829247559,-0.0035645056952982035,-2.7736432444352572,Decrease
BCF_vs_ACF,Alpha,14,TP10,EN,Entropy,RAW_TP10_EN,5.405282132354049,5.403195809519848,-0.002086322834201404,-0.03859785267661489,Decrease
BCF_vs_ACF,Alpha,14,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,2279028.242417916,1916597.110911314,-362431.1315066023,-15.90288021714395,Decrease
BCF_vs_ACF,Alpha,14,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.3277870791344788,1.3152565826067772,-0.012530496527701551,-0.9437127928575406,Decrease
BCF_vs_ACF,Alpha,14,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.663565185288086,0.6721272362758081,0.008562050987722114,1.2903104589498484,Increase
BCF_vs_ACF,Alpha,14,TP9,BP,Alpha Band Power,RAW_TP9_BP_Alpha,273515.1763084162,252419.3119448333,-21095.864363582892,-7.712867946967286,Decrease
BCF_vs_ACF,Alpha,14,TP9,RP,Alpha Relative Power,RAW_TP9_RP_Alpha,0.1260614795601427,0.1273498102326829,0.0012883306725402222,1.0219860000338743,Increase
BCF_vs_ACF,Alpha,14,TP9,EN,Entropy,RAW_TP9_EN,5.400363273140924,5.405242937696734,0.004879664555810237,0.09035807979954946,Increase
BCF_vs_ACF,Alpha,14,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,2142081.562074115,2009503.712578652,-132577.84949546307,-6.189206416915882,Decrease
BCF_vs_ACF,Alpha,14,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3301070203508008,1.322445787267606,-0.007661233083194663,-0.5759862150922337,Decrease
BCF_vs_ACF,Alpha,14,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6608018354584807,0.665417026470378,0.004615191011897335,0.6984228499751671,Increase
BCF_vs_ACF,Alpha,16,AF7,BP,Alpha Band Power,RAW_AF7_BP_Alpha,280256.18676376133,333969.86258511373,53713.6758213524,19.1659197399377,Increase
BCF_vs_ACF,Alpha,16,AF7,RP,Alpha Relative Power,RAW_AF7_RP_Alpha,0.136465671843864,0.1301104013641282,-0.006355270479735803,-4.657047002272579,Decrease
BCF_vs_ACF,Alpha,16,AF7,EN,Entropy,RAW_AF7_EN,5.412696006329889,5.397641856595586,-0.015054149734303301,-0.2781266436670043,Decrease
BCF_vs_ACF,Alpha,16,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,2224856.1294866386,2601587.38649485,376731.2570082112,16.932836780557935,Increase
BCF_vs_ACF,Alpha,16,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3417440415376538,1.3177179252898612,-0.024026116247792606,-1.7906631595887994,Decrease
BCF_vs_ACF,Alpha,16,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6524596480022055,0.6643645952926767,0.011904947290471202,1.824625833478511,Increase
BCF_vs_ACF,Alpha,16,AF8,BP,Alpha Band Power,RAW_AF8_BP_Alpha,225829.4085964701,285858.2627053975,60028.85410892739,26.581504367392515,Increase
BCF_vs_ACF,Alpha,16,AF8,RP,Alpha Relative Power,RAW_AF8_RP_Alpha,0.1288745673802304,0.131172390597299,0.0022978232170685897,1.7829919927405944,Increase
BCF_vs_ACF,Alpha,16,AF8,EN,Entropy,RAW_AF8_EN,5.408392595416777,5.407587582922311,-0.0008050124944665171,-0.014884505521080461,Decrease
BCF_vs_ACF,Alpha,16,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1756107.486443845,2272171.818967208,516064.3325233627,29.386830618688602,Increase
BCF_vs_ACF,Alpha,16,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3444785593903164,1.3348634007971911,-0.009615158593125228,-0.7151589384575561,Decrease
BCF_vs_ACF,Alpha,16,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6563687720044836,0.6584079844186388,0.002039212414155167,0.31068090090995937,Increase
BCF_vs_ACF,Alpha,16,TP10,BP,Alpha Band Power,RAW_TP10_BP_Alpha,242542.0646846572,262769.816213372,20227.751528714783,8.339894176712827,Increase
BCF_vs_ACF,Alpha,16,TP10,RP,Alpha Relative Power,RAW_TP10_RP_Alpha,0.1330264317014506,0.1327709919857659,-0.00025543971568470214,-0.1920217752348511,Decrease
BCF_vs_ACF,Alpha,16,TP10,EN,Entropy,RAW_TP10_EN,5.40629910075178,5.411540287418813,0.005241186667032771,0.09694592491754574,Increase
BCF_vs_ACF,Alpha,16,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1827067.51849412,1951121.50334336,124053.98484923993,6.789786561992299,Increase
BCF_vs_ACF,Alpha,16,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.347452521510205,1.3432323173273784,-0.004220204182826537,-0.3131987298592602,Decrease
BCF_vs_ACF,Alpha,16,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6530001468312272,0.65689228149447,0.0038921346632427856,0.5960388649420529,Increase
BCF_vs_ACF,Alpha,16,TP9,BP,Alpha Band Power,RAW_TP9_BP_Alpha,243427.8884965029,286601.3402568572,43173.451760354306,17.735622663043614,Increase
BCF_vs_ACF,Alpha,16,TP9,RP,Alpha Relative Power,RAW_TP9_RP_Alpha,0.129121776540359,0.1329075379391439,0.0037857613987848926,2.931931003599222,Increase
BCF_vs_ACF,Alpha,16,TP9,EN,Entropy,RAW_TP9_EN,5.407225158281156,5.40834399556495,0.0011188372837942495,0.02069152386008473,Increase
BCF_vs_ACF,Alpha,16,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1878677.606000882,2188247.1908356952,309569.58483481314,16.478057961940053,Increase
BCF_vs_ACF,Alpha,16,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3302893274570484,1.3415662457254136,0.011276918268365188,0.8477041825120777,Increase
BCF_vs_ACF,Alpha,16,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6653623785057172,0.6525001055505065,-0.012862272955210696,-1.9331229673816275,Decrease
BCF_vs_ACF,Alpha,22,AF7,BP,Alpha Band Power,RAW_AF7_BP_Alpha,206806.8881266116,211301.71095473823,4494.822828126635,2.1734396125987874,Increase
BCF_vs_ACF,Alpha,22,AF7,RP,Alpha Relative Power,RAW_AF7_RP_Alpha,0.1300934811070507,0.1230288182716088,-0.007064662835441909,-5.430451068972912,Decrease
BCF_vs_ACF,Alpha,22,AF7,EN,Entropy,RAW_AF7_EN,5.405084797294908,5.405766046874566,0.0006812495796584273,0.012603864790416858,Increase
BCF_vs_ACF,Alpha,22,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1675846.5107154043,1752353.2093857308,76506.6986703265,4.565256912321073,Increase
BCF_vs_ACF,Alpha,22,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3096508172068455,1.3086574263862576,-0.0009933908205879138,-0.07585157872130875,Decrease
BCF_vs_ACF,Alpha,22,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6731702795565919,0.6742889153862793,0.0011186358296874088,0.16617427472054158,Increase
BCF_vs_ACF,Alpha,22,AF8,BP,Alpha Band Power,RAW_AF8_BP_Alpha,231460.4638727252,232473.95935278185,1013.4954800566484,0.4378698042417932,Increase
BCF_vs_ACF,Alpha,22,AF8,RP,Alpha Relative Power,RAW_AF8_RP_Alpha,0.125361296528602,0.1227252679340394,-0.002636028594562606,-2.102745159436971,Decrease
BCF_vs_ACF,Alpha,22,AF8,EN,Entropy,RAW_AF8_EN,5.405914463814855,5.402543900887834,-0.0033705629270208703,-0.062349542331499,Decrease
BCF_vs_ACF,Alpha,22,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1855757.217309496,1935247.1331726504,79489.91586315446,4.283422158982634,Increase
BCF_vs_ACF,Alpha,22,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3040873851655348,1.3026952685636708,-0.0013921166018640019,-0.1067502544461231,Decrease
BCF_vs_ACF,Alpha,22,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6761048255294112,0.6742213622011664,-0.0018834633282448499,-0.2785756375529548,Decrease
BCF_vs_ACF,Alpha,22,TP10,BP,Alpha Band Power,RAW_TP10_BP_Alpha,205156.9922326188,213052.2107099516,7895.218477332819,3.8483789372290884,Increase
BCF_vs_ACF,Alpha,22,TP10,RP,Alpha Relative Power,RAW_TP10_RP_Alpha,0.12477866023577,0.1301812079803,0.005402547744530001,4.329704882487002,Increase
BCF_vs_ACF,Alpha,22,TP10,EN,Entropy,RAW_TP10_EN,5.406011010188747,5.404352745428109,-0.0016582647606382395,-0.03067446140070555,Decrease
BCF_vs_ACF,Alpha,22,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1674367.613298392,1665650.509735773,-8717.103562618839,-0.5206206506495148,Decrease
BCF_vs_ACF,Alpha,22,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.307272197485073,1.315774524244092,0.008502326759018963,0.6503868724031399,Increase
BCF_vs_ACF,Alpha,22,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6737542887338601,0.6705214535400265,-0.003232835193833661,-0.47982406166332603,Decrease
BCF_vs_ACF,Alpha,22,TP9,BP,Alpha Band Power,RAW_TP9_BP_Alpha,202924.2570696961,205444.967298822,2520.7102291259216,1.2421926612056842,Increase
BCF_vs_ACF,Alpha,22,TP9,RP,Alpha Relative Power,RAW_TP9_RP_Alpha,0.1262332984138281,0.1233681614452038,-0.00286513696862431,-2.2697156809066246,Decrease
BCF_vs_ACF,Alpha,22,TP9,EN,Entropy,RAW_TP9_EN,5.400342259335183,5.406839111833384,0.0064968524982012,0.12030445824004134,Increase
